pattern,support,gain
doordie_unknown_nan_vs_Puneri_Paltan_none_early_zero||doordie_success_nan_vs_Puneri_Paltan_none_early_single||doordie_unknown_nan_vs_Puneri_Paltan_none_early_zero,3,5.0
doordie_unknown_nan_vs_Puneri_Paltan_none_early_zero||doordie_unknown_nan_vs_Puneri_Paltan_none_early_zero,3,2.0
doordie_unknown_nan_vs_Puneri_Paltan_none_early_zero||doordie_success_nan_vs_Puneri_Paltan_none_early_single,3,2.0
doordie_success_nan_vs_Puneri_Paltan_none_early_single||doordie_unknown_nan_vs_Puneri_Paltan_none_early_zero,3,2.0
doordie_unknown_nan_vs_Puneri_Paltan_none_early_zero,9,-1.0
doordie_success_nan_vs_Puneri_Paltan_none_early_single,3,-1.0
bonus_success_nan_vs_Puneri_Paltan_null_early_zero,1,-1.0
regular_unknown_nan_vs_Puneri_Paltan_none_early_zero,1,-1.0
doordie_success_nan_vs_Puneri_Paltan_none_early_high,1,-1.0
bonus_success_nan_vs_Puneri_Paltan_unknown_early_zero,1,-1.0
