pattern,support,gain
doordie_success_Patna_Pirates_vs_U.P._Yoddha_none_early_single||doordie_success_Patna_Pirates_vs_U.P._Yoddha_none_early_single,17,16.0
doordie_success_Patna_Pirates_vs_U.P._Yoddha_none_early_single||doordie_success_Patna_Pirates_vs_U.P._Yoddha_none_early_single||doordie_success_Patna_Pirates_vs_U.P._Yoddha_none_early_single,7,13.0
doordie_unknown_Patna_Pirates_vs_U.P._Yoddha_none_early_zero||doordie_success_Patna_Pirates_vs_U.P._Yoddha_none_early_single,10,9.0
doordie_success_Patna_Pirates_vs_U.P._Yoddha_none_early_single||doordie_unknown_Patna_Pirates_vs_U.P._Yoddha_none_early_zero,7,6.0
bonus_success_Patna_Pirates_vs_U.P._Yoddha_null_early_zero||doordie_unknown_Patna_Pirates_vs_U.P._Yoddha_none_early_zero,4,3.0
doordie_success_Patna_Pirates_vs_U.P._Yoddha_none_early_single,39,-1.0
doordie_unknown_Patna_Pirates_vs_U.P._Yoddha_none_early_zero,24,-1.0
bonus_success_Patna_Pirates_vs_U.P._Yoddha_null_early_zero,11,-1.0
doordie_success_Patna_Pirates_vs_U.P._Yoddha_none_early_high,7,-1.0
allout_success_Patna_Pirates_vs_U.P._Yoddha_none_early_single,4,-1.0
