pattern,support,gain
doordie_unknown_Puneri_Paltan_vs_Jaipur_Pink_Panthers_none_early_zero||doordie_unknown_Puneri_Paltan_vs_Jaipur_Pink_Panthers_none_early_zero,9,8.0
doordie_unknown_Puneri_Paltan_vs_Jaipur_Pink_Panthers_none_early_zero||doordie_unknown_Puneri_Paltan_vs_Jaipur_Pink_Panthers_none_early_zero||doordie_unknown_Puneri_Paltan_vs_Jaipur_Pink_Panthers_none_early_zero,4,7.0
doordie_unknown_Puneri_Paltan_vs_Jaipur_Pink_Panthers_none_early_zero||doordie_success_Puneri_Paltan_vs_Jaipur_Pink_Panthers_none_early_single,7,6.0
doordie_unknown_Puneri_Paltan_vs_Jaipur_Pink_Panthers_none_early_zero||doordie_unknown_Puneri_Paltan_vs_Jaipur_Pink_Panthers_none_early_zero||doordie_success_Puneri_Paltan_vs_Jaipur_Pink_Panthers_none_early_single,3,5.0
bonus_success_Puneri_Paltan_vs_Jaipur_Pink_Panthers_all_rounder_early_zero||doordie_unknown_Puneri_Paltan_vs_Jaipur_Pink_Panthers_none_early_zero,4,3.0
doordie_success_Puneri_Paltan_vs_Jaipur_Pink_Panthers_none_early_single||doordie_unknown_Puneri_Paltan_vs_Jaipur_Pink_Panthers_none_early_zero,4,3.0
doordie_unknown_Puneri_Paltan_vs_Jaipur_Pink_Panthers_none_early_zero,22,-1.0
doordie_success_Puneri_Paltan_vs_Jaipur_Pink_Panthers_none_early_single,8,-1.0
bonus_success_Puneri_Paltan_vs_Jaipur_Pink_Panthers_all_rounder_early_zero,4,-1.0
bonus_success_Puneri_Paltan_vs_Jaipur_Pink_Panthers_right_corner_early_zero,3,-1.0
