pattern,support,gain
doordie_unknown_Telugu_Titans_vs_Bengaluru_Bulls_none_early_zero||doordie_success_Telugu_Titans_vs_Bengaluru_Bulls_none_early_single||doordie_unknown_Telugu_Titans_vs_Bengaluru_Bulls_none_early_zero,5,9.0
doordie_unknown_Telugu_Titans_vs_Bengaluru_Bulls_none_early_zero||doordie_success_Telugu_Titans_vs_Bengaluru_Bulls_none_early_single||doordie_unknown_Telugu_Titans_vs_Bengaluru_Bulls_none_early_zero||doordie_success_Telugu_Titans_vs_Bengaluru_Bulls_none_early_single,3,8.0
doordie_success_Telugu_Titans_vs_Bengaluru_Bulls_none_early_single||doordie_unknown_Telugu_Titans_vs_Bengaluru_Bulls_none_early_zero,7,6.0
doordie_unknown_Telugu_Titans_vs_Bengaluru_Bulls_none_early_zero||doordie_success_Telugu_Titans_vs_Bengaluru_Bulls_none_early_single,6,5.0
doordie_success_Telugu_Titans_vs_Bengaluru_Bulls_none_early_single||doordie_unknown_Telugu_Titans_vs_Bengaluru_Bulls_none_early_zero||doordie_success_Telugu_Titans_vs_Bengaluru_Bulls_none_early_single,3,5.0
doordie_unknown_Telugu_Titans_vs_Bengaluru_Bulls_none_early_zero||bonus_success_Telugu_Titans_vs_Bengaluru_Bulls_null_early_zero,3,2.0
bonus_success_Telugu_Titans_vs_Bengaluru_Bulls_null_early_zero||doordie_success_Telugu_Titans_vs_Bengaluru_Bulls_none_early_single,2,1.0
doordie_unknown_Telugu_Titans_vs_Bengaluru_Bulls_none_early_zero,14,-1.0
doordie_success_Telugu_Titans_vs_Bengaluru_Bulls_none_early_single,10,-1.0
bonus_success_Telugu_Titans_vs_Bengaluru_Bulls_null_early_zero,5,-1.0
