pattern,support,gain
bonus_success_nan_vs_Tamil_Thalaivas_unknown_early_zero||empty_unknown_nan_vs_Tamil_Thalaivas_none_early_zero,10,9.0
regular_success_nan_vs_Tamil_Thalaivas_none_early_single||empty_unknown_nan_vs_Tamil_Thalaivas_none_early_zero,10,9.0
empty_unknown_nan_vs_Tamil_Thalaivas_none_early_zero||empty_unknown_nan_vs_Tamil_Thalaivas_none_early_zero,10,9.0
empty_unknown_nan_vs_Tamil_Thalaivas_none_early_zero||regular_success_nan_vs_Tamil_Thalaivas_none_early_single,9,8.0
empty_unknown_nan_vs_Tamil_Thalaivas_none_early_zero||bonus_success_nan_vs_Tamil_Thalaivas_unknown_early_zero,8,7.0
bonus_success_nan_vs_Tamil_Thalaivas_unknown_early_zero||regular_success_nan_vs_Tamil_Thalaivas_none_early_single,7,6.0
regular_success_nan_vs_Tamil_Thalaivas_none_early_single||regular_success_nan_vs_Tamil_Thalaivas_none_early_single,7,6.0
empty_unknown_nan_vs_Tamil_Thalaivas_none_early_zero,39,-1.0
regular_success_nan_vs_Tamil_Thalaivas_none_early_single,26,-1.0
bonus_success_nan_vs_Tamil_Thalaivas_unknown_early_zero,25,-1.0
