pattern,support,gain
regular_success_Patna_Pirates_vs_Bengaluru_Bulls_none_early_single||regular_success_Patna_Pirates_vs_Bengaluru_Bulls_none_early_single,2,1.0
empty_unknown_Patna_Pirates_vs_Bengaluru_Bulls_none_early_zero||empty_unknown_Patna_Pirates_vs_Bengaluru_Bulls_none_early_zero,2,1.0
bonus_success_Patna_Pirates_vs_Bengaluru_Bulls_all_rounder_early_zero||empty_unknown_Patna_Pirates_vs_Bengaluru_Bulls_none_early_zero,1,0.0
empty_unknown_Patna_Pirates_vs_Bengaluru_Bulls_none_early_zero,5,-1.0
regular_success_Patna_Pirates_vs_Bengaluru_Bulls_none_early_single,4,-1.0
bonus_success_Patna_Pirates_vs_Bengaluru_Bulls_unknown_early_zero,3,-1.0
regular_success_Patna_Pirates_vs_Bengaluru_Bulls_none_early_high,2,-1.0
bonus_success_Patna_Pirates_vs_Bengaluru_Bulls_all_rounder_early_zero,1,-1.0
bonus_success_Patna_Pirates_vs_Bengaluru_Bulls_null_early_zero,1,-1.0
doordie_success_Patna_Pirates_vs_Bengaluru_Bulls_none_early_single,1,-1.0
