pattern,support,gain
doordie_success_U.P._Yoddha_vs_Dabang_Delhi_K.C._none_early_single||doordie_unknown_U.P._Yoddha_vs_Dabang_Delhi_K.C._none_early_zero,5,4.0
doordie_unknown_U.P._Yoddha_vs_Dabang_Delhi_K.C._none_early_zero||doordie_success_U.P._Yoddha_vs_Dabang_Delhi_K.C._none_early_single,4,3.0
doordie_unknown_U.P._Yoddha_vs_Dabang_Delhi_K.C._none_early_zero,11,-1.0
doordie_success_U.P._Yoddha_vs_Dabang_Delhi_K.C._none_early_single,10,-1.0
doordie_success_Patna_Pirates_vs_Dabang_Delhi_K.C._none_early_single,6,-1.0
doordie_success_Haryana_Steelers_vs_Dabang_Delhi_K.C._none_early_single,5,-1.0
bonus_success_Patna_Pirates_vs_Dabang_Delhi_K.C._unknown_early_zero,4,-1.0
bonus_success_U.P._Yoddha_vs_Dabang_Delhi_K.C._unknown_early_zero,4,-1.0
doordie_unknown_Haryana_Steelers_vs_Dabang_Delhi_K.C._none_early_zero,3,-1.0
doordie_success_U.P._Yoddha_vs_Dabang_Delhi_K.C._none_early_high,3,-1.0
