pattern,support,gain
doordie_success_U_Mumba_vs_Bengaluru_Bulls_none_early_single||doordie_success_U_Mumba_vs_Bengaluru_Bulls_none_early_single,7,6.0
bonus_success_Telugu_Titans_vs_Bengaluru_Bulls_null_early_zero||doordie_success_Telugu_Titans_vs_Bengaluru_Bulls_none_early_single,6,5.0
doordie_success_Telugu_Titans_vs_Bengaluru_Bulls_none_early_single||doordie_success_Telugu_Titans_vs_Bengaluru_Bulls_none_early_single,6,5.0
doordie_success_Telugu_Titans_vs_Bengaluru_Bulls_none_early_single||bonus_success_Telugu_Titans_vs_Bengaluru_Bulls_null_early_zero,4,3.0
doordie_success_Telugu_Titans_vs_Bengaluru_Bulls_none_early_single,15,-1.0
doordie_success_U_Mumba_vs_Bengaluru_Bulls_none_early_single,13,-1.0
bonus_success_Telugu_Titans_vs_Bengaluru_Bulls_null_early_zero,8,-1.0
doordie_unknown_U_Mumba_vs_Bengaluru_Bulls_none_early_zero,4,-1.0
bonus_success_U_Mumba_vs_Bengaluru_Bulls_null_early_zero,4,-1.0
regular_success_U_Mumba_vs_Bengaluru_Bulls_none_early_single,4,-1.0
