pattern,support,gain
empty_unknown_Haryana_Steelers_vs_Dabang_Delhi_K.C._none_early_zero||empty_unknown_Haryana_Steelers_vs_Dabang_Delhi_K.C._none_early_zero,11,10.0
doordie_success_Haryana_Steelers_vs_Dabang_Delhi_K.C._none_early_single||doordie_unknown_Haryana_Steelers_vs_Dabang_Delhi_K.C._none_early_zero,8,7.0
doordie_unknown_Haryana_Steelers_vs_Dabang_Delhi_K.C._none_early_zero||doordie_success_Haryana_Steelers_vs_Dabang_Delhi_K.C._none_early_single,7,6.0
empty_unknown_Haryana_Steelers_vs_Dabang_Delhi_K.C._none_early_zero||regular_success_Haryana_Steelers_vs_Dabang_Delhi_K.C._none_early_single,6,5.0
regular_success_Haryana_Steelers_vs_Dabang_Delhi_K.C._none_early_single||empty_unknown_Haryana_Steelers_vs_Dabang_Delhi_K.C._none_early_zero,6,5.0
empty_unknown_Haryana_Steelers_vs_Dabang_Delhi_K.C._none_early_zero,21,-1.0
doordie_unknown_Haryana_Steelers_vs_Dabang_Delhi_K.C._none_early_zero,17,-1.0
doordie_success_Haryana_Steelers_vs_Dabang_Delhi_K.C._none_early_single,17,-1.0
bonus_success_Haryana_Steelers_vs_Dabang_Delhi_K.C._unknown_early_zero,15,-1.0
regular_success_Haryana_Steelers_vs_Dabang_Delhi_K.C._none_early_single,8,-1.0
