pattern,support,gain
doordie_unknown_Bengaluru_Bulls_vs_U.P._Yoddha_none_early_zero||doordie_unknown_Bengaluru_Bulls_vs_U.P._Yoddha_none_early_zero||doordie_unknown_Bengaluru_Bulls_vs_U.P._Yoddha_none_early_zero||doordie_unknown_Bengaluru_Bulls_vs_U.P._Yoddha_none_early_zero,6,17.0
doordie_unknown_Bengaluru_Bulls_vs_U.P._Yoddha_none_early_zero||doordie_unknown_Bengaluru_Bulls_vs_U.P._Yoddha_none_early_zero||doordie_unknown_Bengaluru_Bulls_vs_U.P._Yoddha_none_early_zero,7,13.0
doordie_unknown_Bengaluru_Bulls_vs_U.P._Yoddha_none_early_zero||doordie_unknown_Bengaluru_Bulls_vs_U.P._Yoddha_none_early_zero,10,9.0
doordie_unknown_Bengaluru_Bulls_vs_U.P._Yoddha_none_early_zero||bonus_success_Bengaluru_Bulls_vs_U.P._Yoddha_null_early_zero||doordie_unknown_Bengaluru_Bulls_vs_U.P._Yoddha_none_early_zero,3,5.0
doordie_unknown_Bengaluru_Bulls_vs_U.P._Yoddha_none_early_zero||doordie_unknown_Bengaluru_Bulls_vs_U.P._Yoddha_none_early_zero||bonus_success_Bengaluru_Bulls_vs_U.P._Yoddha_null_early_zero||doordie_unknown_Bengaluru_Bulls_vs_U.P._Yoddha_none_early_zero,2,5.0
doordie_unknown_Bengaluru_Bulls_vs_U.P._Yoddha_none_early_zero||doordie_unknown_Bengaluru_Bulls_vs_U.P._Yoddha_none_early_zero||bonus_success_Bengaluru_Bulls_vs_U.P._Yoddha_null_early_zero,2,3.0
doordie_unknown_Bengaluru_Bulls_vs_U.P._Yoddha_none_early_zero||bonus_success_Bengaluru_Bulls_vs_U.P._Yoddha_null_early_zero,3,2.0
bonus_success_Bengaluru_Bulls_vs_U.P._Yoddha_null_early_zero||doordie_unknown_Bengaluru_Bulls_vs_U.P._Yoddha_none_early_zero,3,2.0
doordie_unknown_Bengaluru_Bulls_vs_U.P._Yoddha_none_early_zero,16,-1.0
bonus_success_Bengaluru_Bulls_vs_U.P._Yoddha_null_early_zero,3,-1.0
