pattern,support,gain
doordie_unknown_Haryana_Steelers_vs_U_Mumba_none_early_zero||doordie_unknown_Haryana_Steelers_vs_U_Mumba_none_early_zero,9,8.0
doordie_unknown_Haryana_Steelers_vs_U_Mumba_none_early_zero||doordie_unknown_Haryana_Steelers_vs_U_Mumba_none_early_zero||doordie_success_Haryana_Steelers_vs_U_Mumba_none_early_single,4,7.0
doordie_success_Haryana_Steelers_vs_U_Mumba_none_early_single||doordie_unknown_Haryana_Steelers_vs_U_Mumba_none_early_zero||doordie_unknown_Haryana_Steelers_vs_U_Mumba_none_early_zero,3,5.0
doordie_success_Haryana_Steelers_vs_U_Mumba_none_early_single||doordie_unknown_Haryana_Steelers_vs_U_Mumba_none_early_zero,4,3.0
doordie_unknown_Haryana_Steelers_vs_U_Mumba_none_early_zero||doordie_success_Haryana_Steelers_vs_U_Mumba_none_early_single,4,3.0
doordie_unknown_Haryana_Steelers_vs_U_Mumba_none_early_zero,18,-1.0
doordie_success_Haryana_Steelers_vs_U_Mumba_none_early_single,11,-1.0
bonus_success_Haryana_Steelers_vs_U_Mumba_left_corner_early_zero,4,-1.0
bonus_success_Haryana_Steelers_vs_U_Mumba_all_rounder_early_zero,3,-1.0
bonus_success_Haryana_Steelers_vs_U_Mumba_unknown_early_zero,2,-1.0
