pattern,support,gain
regular_success_Jaipur_Pink_Panthers_vs_U_Mumba_none_early_single||regular_success_Jaipur_Pink_Panthers_vs_U_Mumba_none_early_single,34,33.0
regular_success_Jaipur_Pink_Panthers_vs_U_Mumba_none_early_single||regular_success_Jaipur_Pink_Panthers_vs_U_Mumba_none_early_single||regular_success_Jaipur_Pink_Panthers_vs_U_Mumba_none_early_single,13,25.0
empty_unknown_Jaipur_Pink_Panthers_vs_U_Mumba_none_early_zero||regular_success_Jaipur_Pink_Panthers_vs_U_Mumba_none_early_single,21,20.0
regular_success_Jaipur_Pink_Panthers_vs_U_Mumba_none_early_single||bonus_success_Jaipur_Pink_Panthers_vs_U_Mumba_unknown_early_zero,19,18.0
bonus_success_Jaipur_Pink_Panthers_vs_U_Mumba_unknown_early_zero||regular_success_Jaipur_Pink_Panthers_vs_U_Mumba_none_early_single,19,18.0
regular_success_Jaipur_Pink_Panthers_vs_U_Mumba_none_early_single||empty_unknown_Jaipur_Pink_Panthers_vs_U_Mumba_none_early_zero,17,16.0
bonus_success_Jaipur_Pink_Panthers_vs_U_Mumba_unknown_early_zero||empty_unknown_Jaipur_Pink_Panthers_vs_U_Mumba_none_early_zero,15,14.0
regular_success_Jaipur_Pink_Panthers_vs_U_Mumba_none_early_single,85,-1.0
empty_unknown_Jaipur_Pink_Panthers_vs_U_Mumba_none_early_zero,50,-1.0
bonus_success_Jaipur_Pink_Panthers_vs_U_Mumba_unknown_early_zero,49,-1.0
