pattern,support,gain
regular_success_nan_vs_Telugu_Titans_none_early_single||regular_success_nan_vs_Telugu_Titans_none_early_single||regular_success_nan_vs_Telugu_Titans_none_early_single,4,7.0
empty_unknown_nan_vs_Telugu_Titans_none_early_zero||regular_success_nan_vs_Telugu_Titans_none_early_single,7,6.0
regular_success_nan_vs_Telugu_Titans_none_early_single||regular_success_nan_vs_Telugu_Titans_none_early_single,7,6.0
empty_unknown_nan_vs_Telugu_Titans_none_early_zero||empty_unknown_nan_vs_Telugu_Titans_none_early_zero,6,5.0
regular_success_nan_vs_Telugu_Titans_none_early_single||empty_unknown_nan_vs_Telugu_Titans_none_early_zero,6,5.0
empty_unknown_nan_vs_Telugu_Titans_none_early_zero||regular_success_nan_vs_Telugu_Titans_none_early_single||regular_success_nan_vs_Telugu_Titans_none_early_single,3,5.0
regular_success_nan_vs_Telugu_Titans_none_early_single,17,-1.0
empty_unknown_nan_vs_Telugu_Titans_none_early_zero,16,-1.0
regular_success_nan_vs_Telugu_Titans_none_early_high,3,-1.0
bonus_success_nan_vs_Telugu_Titans_unknown_early_zero,3,-1.0
