pattern,support,gain
regular_success_nan_vs_U_Mumba_none_early_single||regular_success_nan_vs_U_Mumba_none_early_single||regular_success_nan_vs_U_Mumba_none_early_single||regular_success_nan_vs_U_Mumba_none_early_single,4,11.0
regular_success_nan_vs_U_Mumba_none_early_single||regular_success_nan_vs_U_Mumba_none_early_single||regular_success_nan_vs_U_Mumba_none_early_single,5,9.0
bonus_success_nan_vs_U_Mumba_unknown_early_zero||bonus_success_nan_vs_U_Mumba_unknown_early_zero||bonus_success_nan_vs_U_Mumba_unknown_early_zero,4,7.0
regular_success_nan_vs_U_Mumba_none_early_single||regular_success_nan_vs_U_Mumba_none_early_single,7,6.0
bonus_success_nan_vs_U_Mumba_unknown_early_zero||bonus_success_nan_vs_U_Mumba_unknown_early_zero,7,6.0
bonus_success_nan_vs_U_Mumba_unknown_early_zero||regular_success_nan_vs_U_Mumba_none_early_single,4,3.0
regular_success_nan_vs_U_Mumba_none_early_single||bonus_success_nan_vs_U_Mumba_unknown_early_zero,3,2.0
bonus_success_nan_vs_U_Mumba_unknown_early_zero,13,-1.0
regular_success_nan_vs_U_Mumba_none_early_single,12,-1.0
empty_unknown_nan_vs_U_Mumba_none_early_zero,3,-1.0
