pattern,support,gain
doordie_unknown_Haryana_Steelers_vs_Jaipur_Pink_Panthers_none_early_zero||doordie_success_Haryana_Steelers_vs_Jaipur_Pink_Panthers_none_early_single,4,3.0
doordie_unknown_Haryana_Steelers_vs_Jaipur_Pink_Panthers_none_early_zero,11,-1.0
doordie_success_Patna_Pirates_vs_Jaipur_Pink_Panthers_none_early_single,9,-1.0
doordie_success_Haryana_Steelers_vs_Jaipur_Pink_Panthers_none_early_single,8,-1.0
doordie_unknown_Patna_Pirates_vs_Jaipur_Pink_Panthers_none_early_zero,5,-1.0
bonus_success_Telugu_Titans_vs_Jaipur_Pink_Panthers_null_early_zero,4,-1.0
doordie_unknown_Telugu_Titans_vs_Jaipur_Pink_Panthers_none_early_zero,4,-1.0
bonus_success_Haryana_Steelers_vs_Jaipur_Pink_Panthers_raider_early_zero,4,-1.0
bonus_success_Patna_Pirates_vs_Jaipur_Pink_Panthers_null_early_zero,3,-1.0
bonus_success_Patna_Pirates_vs_Jaipur_Pink_Panthers_left_corner_early_zero,3,-1.0
