pattern,support,gain
doordie_success_nan_vs_5_Raids_none_early_single||doordie_success_nan_vs_5_Raids_none_early_single||bonus_success_nan_vs_5_Raids_unknown_early_zero,2,3.0
doordie_success_nan_vs_5_Raids_none_early_single||doordie_success_nan_vs_5_Raids_none_early_single,3,2.0
doordie_success_nan_vs_5_Raids_none_early_single||bonus_success_nan_vs_5_Raids_unknown_early_zero,3,2.0
doordie_unknown_nan_vs_5_Raids_none_early_zero||doordie_success_nan_vs_5_Raids_none_early_single,3,2.0
bonus_success_nan_vs_5_Raids_unknown_early_zero||doordie_unknown_nan_vs_5_Raids_none_early_zero,2,1.0
doordie_success_nan_vs_5_Raids_none_early_single||doordie_unknown_nan_vs_5_Raids_none_early_zero,2,1.0
doordie_success_nan_vs_5_Raids_none_early_single,9,-1.0
doordie_unknown_nan_vs_5_Raids_none_early_zero,7,-1.0
bonus_success_nan_vs_5_Raids_unknown_early_zero,5,-1.0
bonus_success_nan_vs_5_Raids_none_early_zero,1,-1.0
