pattern,support,gain
empty_unknown_Gujarat_Giants_vs_U.P._Yoddhas_none_early_zero||empty_unknown_Gujarat_Giants_vs_U.P._Yoddhas_none_early_zero,6,5.0
doordie_success_Gujarat_Giants_vs_U.P._Yoddhas_none_early_single||doordie_unknown_Gujarat_Giants_vs_U.P._Yoddhas_none_early_zero,3,2.0
doordie_unknown_Gujarat_Giants_vs_U.P._Yoddhas_none_early_zero||doordie_success_Gujarat_Giants_vs_U.P._Yoddhas_none_early_single,3,2.0
empty_unknown_Gujarat_Giants_vs_U.P._Yoddhas_none_early_zero||bonus_success_Gujarat_Giants_vs_U.P._Yoddhas_unknown_early_zero,3,2.0
empty_unknown_Gujarat_Giants_vs_U.P._Yoddhas_none_early_zero,15,-1.0
bonus_success_Gujarat_Giants_vs_U.P._Yoddhas_unknown_early_zero,9,-1.0
doordie_success_Gujarat_Giants_vs_U.P._Yoddhas_none_early_single,9,-1.0
doordie_unknown_Gujarat_Giants_vs_U.P._Yoddhas_none_early_zero,6,-1.0
regular_success_Gujarat_Giants_vs_U.P._Yoddhas_none_early_single,4,-1.0
doordie_success_Gujarat_Giants_vs_U.P._Yoddhas_none_early_high,3,-1.0
