pattern,support,gain
regular_success_Puneri_Paltan_vs_Bengaluru_Bulls_none_early_single||regular_success_Puneri_Paltan_vs_Bengaluru_Bulls_none_early_single,19,18.0
regular_success_Puneri_Paltan_vs_Bengaluru_Bulls_none_early_single||regular_success_Puneri_Paltan_vs_Bengaluru_Bulls_none_early_single||regular_success_Puneri_Paltan_vs_Bengaluru_Bulls_none_early_single,9,17.0
empty_unknown_Puneri_Paltan_vs_Bengaluru_Bulls_none_early_zero||empty_unknown_Puneri_Paltan_vs_Bengaluru_Bulls_none_early_zero,11,10.0
empty_unknown_Puneri_Paltan_vs_Bengaluru_Bulls_none_early_zero||regular_success_Puneri_Paltan_vs_Bengaluru_Bulls_none_early_single,11,10.0
regular_success_Puneri_Paltan_vs_Bengaluru_Bulls_none_early_single||empty_unknown_Puneri_Paltan_vs_Bengaluru_Bulls_none_early_zero,10,9.0
regular_success_Puneri_Paltan_vs_Bengaluru_Bulls_none_early_single||bonus_success_Puneri_Paltan_vs_Bengaluru_Bulls_unknown_early_zero,6,5.0
regular_success_Puneri_Paltan_vs_Bengaluru_Bulls_none_early_single,45,-1.0
empty_unknown_Puneri_Paltan_vs_Bengaluru_Bulls_none_early_zero,31,-1.0
doordie_success_Puneri_Paltan_vs_Bengaluru_Bulls_none_early_single,14,-1.0
bonus_success_Puneri_Paltan_vs_Bengaluru_Bulls_unknown_early_zero,14,-1.0
