pattern,support,gain
empty_unknown_Patna_Pirates_vs_Bengal_Warriorz_none_early_zero||empty_unknown_Patna_Pirates_vs_Bengal_Warriorz_none_early_zero||empty_unknown_Patna_Pirates_vs_Bengal_Warriorz_none_early_zero||empty_unknown_Patna_Pirates_vs_Bengal_Warriorz_none_early_zero,9,26.0
empty_unknown_Patna_Pirates_vs_Bengal_Warriorz_none_early_zero||empty_unknown_Patna_Pirates_vs_Bengal_Warriorz_none_early_zero||empty_unknown_Patna_Pirates_vs_Bengal_Warriorz_none_early_zero,13,25.0
empty_unknown_Patna_Pirates_vs_Bengal_Warriorz_none_early_zero||empty_unknown_Patna_Pirates_vs_Bengal_Warriorz_none_early_zero,18,17.0
regular_success_Patna_Pirates_vs_Bengal_Warriorz_none_early_single||empty_unknown_Patna_Pirates_vs_Bengal_Warriorz_none_early_zero||empty_unknown_Patna_Pirates_vs_Bengal_Warriorz_none_early_zero||empty_unknown_Patna_Pirates_vs_Bengal_Warriorz_none_early_zero,4,11.0
regular_success_Patna_Pirates_vs_Bengal_Warriorz_none_early_single||empty_unknown_Patna_Pirates_vs_Bengal_Warriorz_none_early_zero||empty_unknown_Patna_Pirates_vs_Bengal_Warriorz_none_early_zero,4,7.0
regular_success_Patna_Pirates_vs_Bengal_Warriorz_none_early_single||empty_unknown_Patna_Pirates_vs_Bengal_Warriorz_none_early_zero,6,5.0
bonus_success_Patna_Pirates_vs_Bengal_Warriorz_unknown_early_zero||regular_success_Patna_Pirates_vs_Bengal_Warriorz_none_early_single,3,2.0
empty_unknown_Patna_Pirates_vs_Bengal_Warriorz_none_early_zero,27,-1.0
regular_success_Patna_Pirates_vs_Bengal_Warriorz_none_early_single,8,-1.0
bonus_success_Patna_Pirates_vs_Bengal_Warriorz_unknown_early_zero,6,-1.0
