pattern,support,gain
empty_unknown_Bengaluru_Bulls_vs_UP_Yoddhas_none_early_zero||empty_unknown_Bengaluru_Bulls_vs_UP_Yoddhas_none_early_zero,27,26.0
empty_unknown_Bengaluru_Bulls_vs_UP_Yoddhas_none_early_zero||empty_unknown_Bengaluru_Bulls_vs_UP_Yoddhas_none_early_zero||empty_unknown_Bengaluru_Bulls_vs_UP_Yoddhas_none_early_zero,13,25.0
empty_unknown_Bengaluru_Bulls_vs_UP_Yoddhas_none_early_zero||regular_success_Bengaluru_Bulls_vs_UP_Yoddhas_none_early_single,18,17.0
regular_success_Bengaluru_Bulls_vs_UP_Yoddhas_none_early_single||empty_unknown_Bengaluru_Bulls_vs_UP_Yoddhas_none_early_zero,14,13.0
bonus_success_Bengaluru_Bulls_vs_UP_Yoddhas_unknown_early_zero||empty_unknown_Bengaluru_Bulls_vs_UP_Yoddhas_none_early_zero,12,11.0
empty_unknown_Bengaluru_Bulls_vs_UP_Yoddhas_none_early_zero||bonus_success_Bengaluru_Bulls_vs_UP_Yoddhas_unknown_early_zero,11,10.0
regular_success_Bengaluru_Bulls_vs_UP_Yoddhas_none_early_single||regular_success_Bengaluru_Bulls_vs_UP_Yoddhas_none_early_single,10,9.0
empty_unknown_Bengaluru_Bulls_vs_UP_Yoddhas_none_early_zero,61,-1.0
regular_success_Bengaluru_Bulls_vs_UP_Yoddhas_none_early_single,40,-1.0
bonus_success_Bengaluru_Bulls_vs_UP_Yoddhas_unknown_early_zero,35,-1.0
