pattern,support,gain
doordie_success_U.P._Yoddha_vs_U.P._Yoddhas_none_early_single||doordie_success_U.P._Yoddha_vs_U.P._Yoddhas_none_early_single,26,25.0
doordie_success_U.P._Yoddha_vs_U.P._Yoddhas_none_early_single||doordie_success_U.P._Yoddha_vs_U.P._Yoddhas_none_early_single||doordie_success_U.P._Yoddha_vs_U.P._Yoddhas_none_early_single,13,25.0
doordie_success_U.P._Yoddha_vs_U.P._Yoddhas_none_early_single||doordie_unknown_U.P._Yoddha_vs_U.P._Yoddhas_none_early_zero,20,19.0
doordie_unknown_U.P._Yoddha_vs_U.P._Yoddhas_none_early_zero||doordie_success_U.P._Yoddha_vs_U.P._Yoddhas_none_early_single,16,15.0
empty_unknown_U.P._Yoddha_vs_U.P._Yoddhas_none_early_zero||empty_unknown_U.P._Yoddha_vs_U.P._Yoddhas_none_early_zero,12,11.0
doordie_success_U.P._Yoddha_vs_U.P._Yoddhas_none_early_single,60,-1.0
doordie_unknown_U.P._Yoddha_vs_U.P._Yoddhas_none_early_zero,39,-1.0
bonus_success_U.P._Yoddha_vs_U.P._Yoddhas_unknown_early_zero,34,-1.0
empty_unknown_U.P._Yoddha_vs_U.P._Yoddhas_none_early_zero,27,-1.0
regular_success_U.P._Yoddha_vs_U.P._Yoddhas_none_early_single,23,-1.0
