pattern,support,gain
doordie_unknown_Haryana_Steelers_vs_Tamil_Thalaivas_none_early_zero||doordie_unknown_Haryana_Steelers_vs_Tamil_Thalaivas_none_early_zero,3,2.0
bonus_success_Haryana_Steelers_vs_Tamil_Thalaivas_null_early_zero||doordie_unknown_Haryana_Steelers_vs_Tamil_Thalaivas_none_early_zero,2,1.0
doordie_unknown_Haryana_Steelers_vs_Tamil_Thalaivas_none_early_zero,7,-1.0
doordie_unknown_Gujarat_Giants_vs_Tamil_Thalaivas_none_early_zero,4,-1.0
doordie_success_Haryana_Steelers_vs_Tamil_Thalaivas_none_early_single,4,-1.0
doordie_success_Bengal_Warriors_vs_Tamil_Thalaivas_none_early_single,2,-1.0
doordie_success_Gujarat_Giants_vs_Tamil_Thalaivas_none_early_single,2,-1.0
doordie_success_Gujarat_Giants_vs_Tamil_Thalaivas_none_early_high,2,-1.0
bonus_success_Haryana_Steelers_vs_Tamil_Thalaivas_null_early_zero,2,-1.0
doordie_success_Haryana_Steelers_vs_Tamil_Thalaivas_none_early_high,2,-1.0
