pattern,support,gain
empty_unknown_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_zero||empty_unknown_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_zero,4,3.0
regular_success_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_single||regular_success_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_single,3,2.0
bonus_success_Gujarat_Giants_vs_Jaipur_Pink_Panthers_null_early_zero||regular_success_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_single,2,1.0
regular_success_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_single||bonus_success_Gujarat_Giants_vs_Jaipur_Pink_Panthers_null_early_zero,2,1.0
bonus_success_Gujarat_Giants_vs_Jaipur_Pink_Panthers_null_early_zero||empty_unknown_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_zero,2,1.0
empty_unknown_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_zero||bonus_success_Gujarat_Giants_vs_Jaipur_Pink_Panthers_unknown_early_zero,2,1.0
empty_unknown_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_zero,9,-1.0
regular_success_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_single,8,-1.0
bonus_success_Gujarat_Giants_vs_Jaipur_Pink_Panthers_null_early_zero,4,-1.0
bonus_success_Gujarat_Giants_vs_Jaipur_Pink_Panthers_unknown_early_zero,4,-1.0
