pattern,support,gain
doordie_success_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_none_early_single||doordie_success_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_none_early_single,12,11.0
bonus_success_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_null_early_zero||bonus_success_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_null_early_zero,7,6.0
doordie_success_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_none_early_single||bonus_success_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_null_early_zero,6,5.0
bonus_success_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_null_early_zero||doordie_success_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_none_early_single,6,5.0
doordie_success_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_none_early_single,26,-1.0
bonus_success_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_null_early_zero,24,-1.0
doordie_unknown_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_none_early_zero,12,-1.0
regular_success_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_none_early_single,8,-1.0
empty_unknown_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_none_early_zero,7,-1.0
doordie_success_Bengaluru_Bulls_vs_Jaipur_Pink_Panthers_none_early_high,5,-1.0
