pattern,support,gain
empty_unknown_Haryana_Steelers_vs_Patna_Pirates_none_early_zero||empty_unknown_Haryana_Steelers_vs_Patna_Pirates_none_early_zero||empty_unknown_Haryana_Steelers_vs_Patna_Pirates_none_early_zero||empty_unknown_Haryana_Steelers_vs_Patna_Pirates_none_early_zero,8,23.0
empty_unknown_Haryana_Steelers_vs_Patna_Pirates_none_early_zero||empty_unknown_Haryana_Steelers_vs_Patna_Pirates_none_early_zero||empty_unknown_Haryana_Steelers_vs_Patna_Pirates_none_early_zero,10,19.0
empty_unknown_Haryana_Steelers_vs_Patna_Pirates_none_early_zero||empty_unknown_Haryana_Steelers_vs_Patna_Pirates_none_early_zero,12,11.0
empty_unknown_Haryana_Steelers_vs_Patna_Pirates_none_early_zero||bonus_success_Haryana_Steelers_vs_Patna_Pirates_unknown_early_zero||empty_unknown_Haryana_Steelers_vs_Patna_Pirates_none_early_zero,2,3.0
empty_unknown_Haryana_Steelers_vs_Patna_Pirates_none_early_zero||bonus_success_Haryana_Steelers_vs_Patna_Pirates_unknown_early_zero,2,1.0
bonus_success_Haryana_Steelers_vs_Patna_Pirates_unknown_early_zero||empty_unknown_Haryana_Steelers_vs_Patna_Pirates_none_early_zero,2,1.0
empty_unknown_Haryana_Steelers_vs_Patna_Pirates_none_early_zero||regular_unknown_Haryana_Steelers_vs_Patna_Pirates_none_early_zero,1,0.0
empty_unknown_Haryana_Steelers_vs_Patna_Pirates_none_early_zero,15,-1.0
bonus_success_Haryana_Steelers_vs_Patna_Pirates_unknown_early_zero,2,-1.0
regular_unknown_Haryana_Steelers_vs_Patna_Pirates_none_early_zero,1,-1.0
