pattern,support,gain
doordie_unknown_Jaipur_Pink_Panthers_vs_Gujarat_Giants_none_early_zero||doordie_unknown_Jaipur_Pink_Panthers_vs_Gujarat_Giants_none_early_zero,17,16.0
doordie_unknown_Jaipur_Pink_Panthers_vs_Gujarat_Giants_none_early_zero||doordie_unknown_Jaipur_Pink_Panthers_vs_Gujarat_Giants_none_early_zero||doordie_unknown_Jaipur_Pink_Panthers_vs_Gujarat_Giants_none_early_zero,6,11.0
doordie_unknown_Jaipur_Pink_Panthers_vs_Gujarat_Giants_none_early_zero||doordie_unknown_Jaipur_Pink_Panthers_vs_Gujarat_Giants_none_early_zero||doordie_success_Jaipur_Pink_Panthers_vs_Gujarat_Giants_none_early_single,6,11.0
doordie_unknown_Jaipur_Pink_Panthers_vs_Gujarat_Giants_none_early_zero||doordie_success_Jaipur_Pink_Panthers_vs_Gujarat_Giants_none_early_single||doordie_unknown_Jaipur_Pink_Panthers_vs_Gujarat_Giants_none_early_zero,6,11.0
doordie_success_Jaipur_Pink_Panthers_vs_Gujarat_Giants_none_early_single||doordie_unknown_Jaipur_Pink_Panthers_vs_Gujarat_Giants_none_early_zero,10,9.0
doordie_unknown_Jaipur_Pink_Panthers_vs_Gujarat_Giants_none_early_zero||doordie_success_Jaipur_Pink_Panthers_vs_Gujarat_Giants_none_early_single,9,8.0
doordie_unknown_Jaipur_Pink_Panthers_vs_Gujarat_Giants_none_early_zero,41,-1.0
doordie_success_Jaipur_Pink_Panthers_vs_Gujarat_Giants_none_early_single,16,-1.0
doordie_success_Bengal_Warriors_vs_Gujarat_Giants_none_early_single,5,-1.0
doordie_success_Jaipur_Pink_Panthers_vs_Gujarat_Giants_none_early_high,4,-1.0
