pattern,support,gain
regular_success_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_single||empty_unknown_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_zero||regular_success_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_single,3,5.0
empty_unknown_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_zero||regular_success_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_single||empty_unknown_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_zero,3,5.0
regular_success_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_single||empty_unknown_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_zero,5,4.0
empty_unknown_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_zero||regular_success_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_single,5,4.0
regular_success_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_single||regular_success_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_single,3,2.0
empty_unknown_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_zero||empty_unknown_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_zero,3,2.0
bonus_success_Gujarat_Giants_vs_Jaipur_Pink_Panthers_null_early_zero||empty_unknown_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_zero,2,1.0
empty_unknown_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_zero,11,-1.0
regular_success_Gujarat_Giants_vs_Jaipur_Pink_Panthers_none_early_single,10,-1.0
bonus_success_Gujarat_Giants_vs_Jaipur_Pink_Panthers_null_early_zero,3,-1.0
