pattern,support,gain
doordie_unknown_Dabang_Delhi_vs_Dabang_Delhi_K.C._none_early_zero||doordie_unknown_Dabang_Delhi_vs_Dabang_Delhi_K.C._none_early_zero,29,28.0
doordie_success_Dabang_Delhi_vs_Dabang_Delhi_K.C._none_early_single||doordie_unknown_Dabang_Delhi_vs_Dabang_Delhi_K.C._none_early_zero,24,23.0
doordie_unknown_Dabang_Delhi_vs_Dabang_Delhi_K.C._none_early_zero||bonus_success_Dabang_Delhi_vs_Dabang_Delhi_K.C._unknown_early_zero,18,17.0
doordie_unknown_Dabang_Delhi_vs_Dabang_Delhi_K.C._none_early_zero||doordie_success_Dabang_Delhi_vs_Dabang_Delhi_K.C._none_early_single,18,17.0
bonus_success_Dabang_Delhi_vs_Dabang_Delhi_K.C._unknown_early_zero||doordie_unknown_Dabang_Delhi_vs_Dabang_Delhi_K.C._none_early_zero,16,15.0
doordie_success_Dabang_Delhi_vs_Dabang_Delhi_K.C._none_early_single||doordie_success_Dabang_Delhi_vs_Dabang_Delhi_K.C._none_early_single,15,14.0
bonus_success_Dabang_Delhi_vs_Dabang_Delhi_K.C._unknown_early_zero||doordie_success_Dabang_Delhi_vs_Dabang_Delhi_K.C._none_early_single,12,11.0
doordie_unknown_Dabang_Delhi_vs_Dabang_Delhi_K.C._none_early_zero,74,-1.0
doordie_success_Dabang_Delhi_vs_Dabang_Delhi_K.C._none_early_single,53,-1.0
bonus_success_Dabang_Delhi_vs_Dabang_Delhi_K.C._unknown_early_zero,36,-1.0
