pattern,support,gain
doordie_unknown_Telugu_Titans_vs_Bengaluru_Bulls_none_early_zero||doordie_unknown_Telugu_Titans_vs_Bengaluru_Bulls_none_early_zero,6,5.0
doordie_unknown_Telugu_Titans_vs_Bengaluru_Bulls_none_early_zero||doordie_unknown_Telugu_Titans_vs_Bengaluru_Bulls_none_early_zero||doordie_unknown_Telugu_Titans_vs_Bengaluru_Bulls_none_early_zero,3,5.0
bonus_success_Telugu_Titans_vs_Bengaluru_Bulls_null_early_zero||doordie_unknown_Telugu_Titans_vs_Bengaluru_Bulls_none_early_zero||doordie_unknown_Telugu_Titans_vs_Bengaluru_Bulls_none_early_zero,2,3.0
bonus_success_Telugu_Titans_vs_Bengaluru_Bulls_null_early_zero||doordie_unknown_Telugu_Titans_vs_Bengaluru_Bulls_none_early_zero,3,2.0
doordie_success_Telugu_Titans_vs_Bengaluru_Bulls_none_early_single||doordie_success_Telugu_Titans_vs_Bengaluru_Bulls_none_early_single,2,1.0
doordie_unknown_Telugu_Titans_vs_Bengaluru_Bulls_none_early_zero||bonus_success_Telugu_Titans_vs_Bengaluru_Bulls_null_early_zero,2,1.0
doordie_unknown_Telugu_Titans_vs_Bengaluru_Bulls_none_early_zero,10,-1.0
doordie_success_Telugu_Titans_vs_Bengaluru_Bulls_none_early_single,4,-1.0
bonus_success_Telugu_Titans_vs_Bengaluru_Bulls_null_early_zero,4,-1.0
doordie_success_Telugu_Titans_vs_Bengaluru_Bulls_none_early_high,1,-1.0
