pattern,support,gain
doordie_unknown_U_Mumba_vs_U.P._Yoddha_none_early_zero||doordie_success_U_Mumba_vs_U.P._Yoddha_none_early_single,5,4.0
bonus_success_U_Mumba_vs_U.P._Yoddha_null_early_zero||doordie_unknown_U_Mumba_vs_U.P._Yoddha_none_early_zero,4,3.0
doordie_success_U_Mumba_vs_U.P._Yoddha_none_early_single||bonus_success_U_Mumba_vs_U.P._Yoddha_null_early_zero,4,3.0
doordie_unknown_U_Mumba_vs_U.P._Yoddha_none_early_zero,10,-1.0
bonus_success_U_Mumba_vs_U.P._Yoddha_null_early_zero,8,-1.0
doordie_success_U_Mumba_vs_U.P._Yoddha_none_early_single,8,-1.0
doordie_success_Tamil_Thalaivas_vs_U.P._Yoddha_none_early_single,4,-1.0
bonus_success_Tamil_Thalaivas_vs_U.P._Yoddha_null_early_zero,3,-1.0
doordie_unknown_Tamil_Thalaivas_vs_U.P._Yoddha_none_early_zero,3,-1.0
doordie_success_U_Mumba_vs_U.P._Yoddha_none_early_high,3,-1.0
