pattern,support,gain
doordie_unknown_Telugu_Titans_vs_U_Mumba_none_early_zero||doordie_unknown_Telugu_Titans_vs_U_Mumba_none_early_zero||doordie_unknown_Telugu_Titans_vs_U_Mumba_none_early_zero,6,11.0
doordie_unknown_Telugu_Titans_vs_U_Mumba_none_early_zero||doordie_unknown_Telugu_Titans_vs_U_Mumba_none_early_zero,9,8.0
doordie_unknown_Telugu_Titans_vs_U_Mumba_none_early_zero||doordie_unknown_Telugu_Titans_vs_U_Mumba_none_early_zero||doordie_unknown_Telugu_Titans_vs_U_Mumba_none_early_zero||doordie_unknown_Telugu_Titans_vs_U_Mumba_none_early_zero,3,8.0
doordie_unknown_Telugu_Titans_vs_U_Mumba_none_early_zero||doordie_success_Telugu_Titans_vs_U_Mumba_none_early_single||doordie_success_Telugu_Titans_vs_U_Mumba_none_early_single,2,3.0
doordie_success_Telugu_Titans_vs_U_Mumba_none_early_single||doordie_unknown_Telugu_Titans_vs_U_Mumba_none_early_zero||doordie_unknown_Telugu_Titans_vs_U_Mumba_none_early_zero,2,3.0
doordie_unknown_Telugu_Titans_vs_U_Mumba_none_early_zero||doordie_success_Telugu_Titans_vs_U_Mumba_none_early_single,3,2.0
doordie_success_Telugu_Titans_vs_U_Mumba_none_early_single||doordie_success_Telugu_Titans_vs_U_Mumba_none_early_single,2,1.0
doordie_success_Telugu_Titans_vs_U_Mumba_none_early_single||doordie_unknown_Telugu_Titans_vs_U_Mumba_none_early_zero,2,1.0
doordie_unknown_Telugu_Titans_vs_U_Mumba_none_early_zero,13,-1.0
doordie_success_Telugu_Titans_vs_U_Mumba_none_early_single,5,-1.0
