pattern,support,gain
empty_unknown_Gujarat_Giants_vs_Dabang_Delhi_K.C._none_early_zero||empty_unknown_Gujarat_Giants_vs_Dabang_Delhi_K.C._none_early_zero||empty_unknown_Gujarat_Giants_vs_Dabang_Delhi_K.C._none_early_zero,4,7.0
empty_unknown_Gujarat_Giants_vs_Dabang_Delhi_K.C._none_early_zero||empty_unknown_Gujarat_Giants_vs_Dabang_Delhi_K.C._none_early_zero,7,6.0
empty_unknown_Gujarat_Giants_vs_Dabang_Delhi_K.C._none_early_zero||empty_unknown_Gujarat_Giants_vs_Dabang_Delhi_K.C._none_early_zero||empty_unknown_Gujarat_Giants_vs_Dabang_Delhi_K.C._none_early_zero||empty_unknown_Gujarat_Giants_vs_Dabang_Delhi_K.C._none_early_zero,2,5.0
regular_success_Gujarat_Giants_vs_Dabang_Delhi_K.C._none_early_single||regular_success_Gujarat_Giants_vs_Dabang_Delhi_K.C._none_early_single,3,2.0
empty_unknown_Gujarat_Giants_vs_Dabang_Delhi_K.C._none_early_zero||bonus_success_Gujarat_Giants_vs_Dabang_Delhi_K.C._unknown_early_zero,2,1.0
bonus_success_Gujarat_Giants_vs_Dabang_Delhi_K.C._unknown_early_zero||empty_unknown_Gujarat_Giants_vs_Dabang_Delhi_K.C._none_early_zero,2,1.0
empty_unknown_Gujarat_Giants_vs_Dabang_Delhi_K.C._none_early_zero,12,-1.0
regular_success_Gujarat_Giants_vs_Dabang_Delhi_K.C._none_early_single,5,-1.0
bonus_success_Gujarat_Giants_vs_Dabang_Delhi_K.C._unknown_early_zero,3,-1.0
doordie_success_Gujarat_Giants_vs_Dabang_Delhi_K.C._none_early_single,2,-1.0
