pattern,support,gain
doordie_success_Puneri_Paltan_vs_U.P._Yoddha_none_early_single||doordie_success_Puneri_Paltan_vs_U.P._Yoddha_none_early_single||doordie_success_Puneri_Paltan_vs_U.P._Yoddha_none_early_single||doordie_success_Puneri_Paltan_vs_U.P._Yoddha_none_early_single,6,17.0
doordie_success_Puneri_Paltan_vs_U.P._Yoddha_none_early_single||doordie_success_Puneri_Paltan_vs_U.P._Yoddha_none_early_single||doordie_success_Puneri_Paltan_vs_U.P._Yoddha_none_early_single,7,13.0
doordie_success_Puneri_Paltan_vs_U.P._Yoddha_none_early_single||doordie_success_Puneri_Paltan_vs_U.P._Yoddha_none_early_single,10,9.0
doordie_success_Puneri_Paltan_vs_U.P._Yoddha_none_early_single||doordie_unknown_Puneri_Paltan_vs_U.P._Yoddha_none_early_zero,5,4.0
bonus_success_Puneri_Paltan_vs_U.P._Yoddha_null_early_zero||doordie_success_Puneri_Paltan_vs_U.P._Yoddha_none_early_single,4,3.0
doordie_unknown_Puneri_Paltan_vs_U.P._Yoddha_none_early_zero||doordie_success_Puneri_Paltan_vs_U.P._Yoddha_none_early_single,4,3.0
bonus_success_Puneri_Paltan_vs_U.P._Yoddha_null_early_zero||doordie_unknown_Puneri_Paltan_vs_U.P._Yoddha_none_early_zero,4,3.0
doordie_success_Puneri_Paltan_vs_U.P._Yoddha_none_early_single,19,-1.0
doordie_unknown_Puneri_Paltan_vs_U.P._Yoddha_none_early_zero,13,-1.0
bonus_success_Puneri_Paltan_vs_U.P._Yoddha_null_early_zero,9,-1.0
