pattern,support,gain
doordie_success_Jaipur_Pink_Panthers_vs_Bengal_Warriors_none_early_single||doordie_success_Jaipur_Pink_Panthers_vs_Bengal_Warriors_none_early_single,22,21.0
doordie_success_Jaipur_Pink_Panthers_vs_Bengal_Warriors_none_early_single||doordie_success_Jaipur_Pink_Panthers_vs_Bengal_Warriors_none_early_single||doordie_success_Jaipur_Pink_Panthers_vs_Bengal_Warriors_none_early_single,10,19.0
doordie_unknown_Jaipur_Pink_Panthers_vs_Bengal_Warriors_none_early_zero||doordie_success_Jaipur_Pink_Panthers_vs_Bengal_Warriors_none_early_single,13,12.0
doordie_success_Jaipur_Pink_Panthers_vs_Bengal_Warriors_none_early_single||doordie_unknown_Jaipur_Pink_Panthers_vs_Bengal_Warriors_none_early_zero,12,11.0
doordie_success_U_Mumba_vs_Bengal_Warriors_none_early_single||doordie_success_U_Mumba_vs_Bengal_Warriors_none_early_single,7,6.0
doordie_unknown_U_Mumba_vs_Bengal_Warriors_none_early_zero||doordie_unknown_U_Mumba_vs_Bengal_Warriors_none_early_zero,7,6.0
doordie_success_Jaipur_Pink_Panthers_vs_Bengal_Warriors_none_early_single,48,-1.0
doordie_unknown_Jaipur_Pink_Panthers_vs_Bengal_Warriors_none_early_zero,19,-1.0
doordie_unknown_U_Mumba_vs_Bengal_Warriors_none_early_zero,17,-1.0
doordie_success_U_Mumba_vs_Bengal_Warriors_none_early_single,17,-1.0
