pattern,support,gain
doordie_unknown_U.P._Yoddha_vs_Puneri_Paltan_none_early_zero||doordie_success_U.P._Yoddha_vs_Puneri_Paltan_none_early_single||doordie_success_U.P._Yoddha_vs_Puneri_Paltan_none_early_single,4,7.0
doordie_unknown_U.P._Yoddha_vs_Puneri_Paltan_none_early_zero||doordie_success_U.P._Yoddha_vs_Puneri_Paltan_none_early_single,7,6.0
doordie_success_U.P._Yoddha_vs_Puneri_Paltan_none_early_single||doordie_success_U.P._Yoddha_vs_Puneri_Paltan_none_early_single,5,4.0
doordie_unknown_U.P._Yoddha_vs_Puneri_Paltan_none_early_zero,19,-1.0
doordie_success_U.P._Yoddha_vs_Puneri_Paltan_none_early_single,14,-1.0
doordie_unknown_Bengal_Warriors_vs_Puneri_Paltan_none_early_zero,6,-1.0
bonus_success_Bengal_Warriors_vs_Puneri_Paltan_null_early_zero,5,-1.0
doordie_success_U.P._Yoddha_vs_Puneri_Paltan_none_early_high,4,-1.0
bonus_success_U_Mumba_vs_Puneri_Paltan_unknown_early_zero,4,-1.0
bonus_success_U_Mumba_vs_Puneri_Paltan_null_early_zero,4,-1.0
