pattern,support,gain
doordie_success_Tamil_Thalaivas_vs_U_Mumba_none_early_single||doordie_success_Tamil_Thalaivas_vs_U_Mumba_none_early_single||doordie_unknown_Tamil_Thalaivas_vs_U_Mumba_none_early_zero,4,7.0
doordie_success_Tamil_Thalaivas_vs_U_Mumba_none_early_single||doordie_success_Tamil_Thalaivas_vs_U_Mumba_none_early_single,6,5.0
doordie_success_Tamil_Thalaivas_vs_U_Mumba_none_early_single||doordie_unknown_Tamil_Thalaivas_vs_U_Mumba_none_early_zero,6,5.0
doordie_unknown_Tamil_Thalaivas_vs_U_Mumba_none_early_zero||doordie_success_Tamil_Thalaivas_vs_U_Mumba_none_early_single,5,4.0
doordie_unknown_Tamil_Thalaivas_vs_U_Mumba_none_early_zero||doordie_unknown_Tamil_Thalaivas_vs_U_Mumba_none_early_zero,4,3.0
doordie_success_Tamil_Thalaivas_vs_U_Mumba_none_early_single,18,-1.0
doordie_unknown_Tamil_Thalaivas_vs_U_Mumba_none_early_zero,13,-1.0
bonus_success_Tamil_Thalaivas_vs_U_Mumba_null_early_zero,5,-1.0
empty_unknown_Tamil_Thalaivas_vs_U_Mumba_none_early_zero,5,-1.0
regular_success_Tamil_Thalaivas_vs_U_Mumba_none_early_single,4,-1.0
