pattern,support,gain
doordie_unknown_Jaipur_Pink_Panthers_vs_Patna_Pirates_none_early_zero||doordie_unknown_Jaipur_Pink_Panthers_vs_Patna_Pirates_none_early_zero||doordie_unknown_Jaipur_Pink_Panthers_vs_Patna_Pirates_none_early_zero,4,7.0
doordie_unknown_Jaipur_Pink_Panthers_vs_Patna_Pirates_none_early_zero||doordie_unknown_Jaipur_Pink_Panthers_vs_Patna_Pirates_none_early_zero,5,4.0
doordie_unknown_Telugu_Titans_vs_Patna_Pirates_none_early_zero||doordie_success_Telugu_Titans_vs_Patna_Pirates_none_early_single,5,4.0
doordie_success_Telugu_Titans_vs_Patna_Pirates_none_early_single||doordie_unknown_Telugu_Titans_vs_Patna_Pirates_none_early_zero,5,4.0
doordie_unknown_Telugu_Titans_vs_Patna_Pirates_none_early_zero||doordie_unknown_Telugu_Titans_vs_Patna_Pirates_none_early_zero,5,4.0
doordie_unknown_Telugu_Titans_vs_Patna_Pirates_none_early_zero,15,-1.0
doordie_success_Telugu_Titans_vs_Patna_Pirates_none_early_single,10,-1.0
doordie_unknown_Jaipur_Pink_Panthers_vs_Patna_Pirates_none_early_zero,7,-1.0
bonus_success_Telugu_Titans_vs_Patna_Pirates_left_corner_early_zero,5,-1.0
doordie_success_Telugu_Titans_vs_Patna_Pirates_none_early_high,3,-1.0
