pattern,support,gain
empty_unknown_Dabang_Delhi_vs_Patna_Pirates_none_early_zero||regular_success_Dabang_Delhi_vs_Patna_Pirates_none_early_single,5,4.0
doordie_unknown_Bengaluru_Bulls_vs_Patna_Pirates_none_early_zero||doordie_unknown_Bengaluru_Bulls_vs_Patna_Pirates_none_early_zero,4,3.0
regular_success_Dabang_Delhi_vs_Patna_Pirates_none_early_single||bonus_success_Dabang_Delhi_vs_Patna_Pirates_unknown_early_zero,4,3.0
bonus_success_Dabang_Delhi_vs_Patna_Pirates_unknown_early_zero||empty_unknown_Dabang_Delhi_vs_Patna_Pirates_none_early_zero,4,3.0
empty_unknown_Dabang_Delhi_vs_Patna_Pirates_none_early_zero,10,-1.0
regular_success_Dabang_Delhi_vs_Patna_Pirates_none_early_single,9,-1.0
bonus_success_Dabang_Delhi_vs_Patna_Pirates_unknown_early_zero,8,-1.0
doordie_unknown_Bengaluru_Bulls_vs_Patna_Pirates_none_early_zero,7,-1.0
doordie_success_Bengaluru_Bulls_vs_Patna_Pirates_none_early_single,4,-1.0
bonus_success_Bengaluru_Bulls_vs_Patna_Pirates_null_early_zero,3,-1.0
