pattern,support,gain
doordie_unknown_Telugu_Titans_vs_Bengal_Warriors_none_early_zero||doordie_unknown_Telugu_Titans_vs_Bengal_Warriors_none_early_zero,4,3.0
doordie_unknown_Telugu_Titans_vs_Bengal_Warriors_none_early_zero||doordie_success_Telugu_Titans_vs_Bengal_Warriors_none_early_single,4,3.0
doordie_unknown_Telugu_Titans_vs_Bengal_Warriors_none_early_zero||doordie_success_Telugu_Titans_vs_Bengal_Warriors_none_early_single||doordie_success_Telugu_Titans_vs_Bengal_Warriors_none_early_single,2,3.0
doordie_success_Telugu_Titans_vs_Bengal_Warriors_none_early_single||doordie_unknown_Telugu_Titans_vs_Bengal_Warriors_none_early_zero,2,1.0
doordie_success_Telugu_Titans_vs_Bengal_Warriors_none_early_single||doordie_success_Telugu_Titans_vs_Bengal_Warriors_none_early_single,2,1.0
doordie_unknown_Telugu_Titans_vs_Bengal_Warriors_none_early_zero,10,-1.0
doordie_success_Telugu_Titans_vs_Bengal_Warriors_none_early_single,8,-1.0
bonus_success_Telugu_Titans_vs_Bengal_Warriors_left_cover_early_zero,1,-1.0
bonus_success_Telugu_Titans_vs_Bengal_Warriors_all_rounder_early_zero,1,-1.0
bonus_success_Telugu_Titans_vs_Bengal_Warriors_null_early_zero,1,-1.0
