pattern,support,gain
doordie_unknown_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_zero||doordie_unknown_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_zero||doordie_success_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_single,6,11.0
doordie_unknown_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_zero||doordie_success_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_single||doordie_unknown_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_zero,6,11.0
doordie_unknown_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_zero||doordie_unknown_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_zero||doordie_success_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_single||doordie_unknown_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_zero,4,11.0
doordie_unknown_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_zero||doordie_success_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_single,9,8.0
doordie_success_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_single||doordie_unknown_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_zero,9,8.0
doordie_unknown_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_zero||doordie_unknown_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_zero,8,7.0
doordie_success_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_single||doordie_unknown_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_zero||doordie_unknown_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_zero,4,7.0
doordie_unknown_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_zero,22,-1.0
doordie_success_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_single,15,-1.0
doordie_success_U.P._Yoddha_vs_Bengaluru_Bulls_none_late_single,3,-1.0
