pattern,support,gain
doordie_unknown_Gujarat_Giants_vs_Puneri_Paltan_none_early_zero||doordie_success_Gujarat_Giants_vs_Puneri_Paltan_none_early_single,10,9.0
doordie_success_Gujarat_Giants_vs_Puneri_Paltan_none_early_single||doordie_unknown_Gujarat_Giants_vs_Puneri_Paltan_none_early_zero,8,7.0
empty_unknown_Gujarat_Giants_vs_Puneri_Paltan_none_early_zero||empty_unknown_Gujarat_Giants_vs_Puneri_Paltan_none_early_zero,5,4.0
doordie_unknown_Gujarat_Giants_vs_Puneri_Paltan_none_early_zero||doordie_unknown_Gujarat_Giants_vs_Puneri_Paltan_none_early_zero,5,4.0
doordie_success_Gujarat_Giants_vs_Puneri_Paltan_none_early_single,20,-1.0
doordie_unknown_Gujarat_Giants_vs_Puneri_Paltan_none_early_zero,18,-1.0
empty_unknown_Gujarat_Giants_vs_Puneri_Paltan_none_early_zero,13,-1.0
bonus_success_Gujarat_Giants_vs_Puneri_Paltan_unknown_early_zero,9,-1.0
bonus_success_Gujarat_Giants_vs_Puneri_Paltan_null_early_zero,5,-1.0
regular_success_Gujarat_Giants_vs_Puneri_Paltan_none_early_single,5,-1.0
