pattern,support,gain
doordie_success_Dabang_Delhi_vs_Dabang_Delhi_K.C._none_early_single||doordie_success_Dabang_Delhi_vs_Dabang_Delhi_K.C._none_early_single,31,30.0
doordie_success_Dabang_Delhi_vs_Dabang_Delhi_K.C._none_early_single||doordie_unknown_Dabang_Delhi_vs_Dabang_Delhi_K.C._none_early_zero||doordie_unknown_Dabang_Delhi_vs_Dabang_Delhi_K.C._none_early_zero,14,27.0
doordie_success_Dabang_Delhi_vs_Dabang_Delhi_K.C._none_early_single||doordie_unknown_Dabang_Delhi_vs_Dabang_Delhi_K.C._none_early_zero,27,26.0
doordie_unknown_Dabang_Delhi_vs_Dabang_Delhi_K.C._none_early_zero||doordie_success_Dabang_Delhi_vs_Dabang_Delhi_K.C._none_early_single,25,24.0
doordie_unknown_Dabang_Delhi_vs_Dabang_Delhi_K.C._none_early_zero||doordie_unknown_Dabang_Delhi_vs_Dabang_Delhi_K.C._none_early_zero,25,24.0
bonus_success_Dabang_Delhi_vs_Dabang_Delhi_K.C._unknown_early_zero||doordie_success_Dabang_Delhi_vs_Dabang_Delhi_K.C._none_early_single,19,18.0
doordie_success_Dabang_Delhi_vs_Dabang_Delhi_K.C._none_early_single||bonus_success_Dabang_Delhi_vs_Dabang_Delhi_K.C._unknown_early_zero,19,18.0
doordie_success_Dabang_Delhi_vs_Dabang_Delhi_K.C._none_early_single,78,-1.0
doordie_unknown_Dabang_Delhi_vs_Dabang_Delhi_K.C._none_early_zero,67,-1.0
bonus_success_Dabang_Delhi_vs_Dabang_Delhi_K.C._unknown_early_zero,50,-1.0
