pattern,support,gain
empty_unknown_Puneri_Paltan_vs_Dabang_Delhi_K.C._none_early_zero||empty_unknown_Puneri_Paltan_vs_Dabang_Delhi_K.C._none_early_zero,9,8.0
regular_success_Puneri_Paltan_vs_Dabang_Delhi_K.C._none_early_single||regular_success_Puneri_Paltan_vs_Dabang_Delhi_K.C._none_early_single,6,5.0
empty_unknown_Puneri_Paltan_vs_Dabang_Delhi_K.C._none_early_zero||regular_success_Puneri_Paltan_vs_Dabang_Delhi_K.C._none_early_single,5,4.0
doordie_success_Puneri_Paltan_vs_Dabang_Delhi_K.C._none_early_single||doordie_success_Puneri_Paltan_vs_Dabang_Delhi_K.C._none_early_single,4,3.0
empty_unknown_Puneri_Paltan_vs_Dabang_Delhi_K.C._none_early_zero,20,-1.0
regular_success_Puneri_Paltan_vs_Dabang_Delhi_K.C._none_early_single,14,-1.0
doordie_success_Puneri_Paltan_vs_Dabang_Delhi_K.C._none_early_single,11,-1.0
doordie_unknown_Puneri_Paltan_vs_Dabang_Delhi_K.C._none_early_zero,8,-1.0
bonus_success_Puneri_Paltan_vs_Dabang_Delhi_K.C._unknown_early_zero,5,-1.0
bonus_success_Puneri_Paltan_vs_Dabang_Delhi_K.C._none_early_zero,4,-1.0
