pattern,support,gain
doordie_unknown_Gujarat_Giants_vs_Gujarat_Fortunegiants_none_early_zero||doordie_unknown_Gujarat_Giants_vs_Gujarat_Fortunegiants_none_early_zero||bonus_success_Gujarat_Giants_vs_Gujarat_Fortunegiants_unknown_early_zero||doordie_unknown_Gujarat_Giants_vs_Gujarat_Fortunegiants_none_early_zero,3,8.0
bonus_success_Gujarat_Giants_vs_Gujarat_Fortunegiants_unknown_early_zero||doordie_unknown_Gujarat_Giants_vs_Gujarat_Fortunegiants_none_early_zero||doordie_unknown_Gujarat_Giants_vs_Gujarat_Fortunegiants_none_early_zero,3,5.0
doordie_unknown_Gujarat_Giants_vs_Gujarat_Fortunegiants_none_early_zero||doordie_unknown_Gujarat_Giants_vs_Gujarat_Fortunegiants_none_early_zero||bonus_success_Gujarat_Giants_vs_Gujarat_Fortunegiants_unknown_early_zero,3,5.0
doordie_unknown_Gujarat_Giants_vs_Gujarat_Fortunegiants_none_early_zero||bonus_success_Gujarat_Giants_vs_Gujarat_Fortunegiants_unknown_early_zero||doordie_unknown_Gujarat_Giants_vs_Gujarat_Fortunegiants_none_early_zero,3,5.0
bonus_success_Gujarat_Giants_vs_Gujarat_Fortunegiants_unknown_early_zero||doordie_unknown_Gujarat_Giants_vs_Gujarat_Fortunegiants_none_early_zero||doordie_unknown_Gujarat_Giants_vs_Gujarat_Fortunegiants_none_early_zero||bonus_success_Gujarat_Giants_vs_Gujarat_Fortunegiants_unknown_early_zero,2,5.0
doordie_unknown_Gujarat_Giants_vs_Gujarat_Fortunegiants_none_early_zero||doordie_unknown_Gujarat_Giants_vs_Gujarat_Fortunegiants_none_early_zero,5,4.0
bonus_success_Gujarat_Giants_vs_Gujarat_Fortunegiants_unknown_early_zero||doordie_unknown_Gujarat_Giants_vs_Gujarat_Fortunegiants_none_early_zero,4,3.0
doordie_unknown_Gujarat_Giants_vs_Gujarat_Fortunegiants_none_early_zero||bonus_success_Gujarat_Giants_vs_Gujarat_Fortunegiants_unknown_early_zero,3,2.0
doordie_unknown_Gujarat_Giants_vs_Gujarat_Fortunegiants_none_early_zero,10,-1.0
bonus_success_Gujarat_Giants_vs_Gujarat_Fortunegiants_unknown_early_zero,5,-1.0
