pattern,support,gain
empty_unknown_Dabang_Delhi_vs_Patna_Pirates_none_early_zero||empty_unknown_Dabang_Delhi_vs_Patna_Pirates_none_early_zero,16,15.0
empty_unknown_Dabang_Delhi_vs_Patna_Pirates_none_early_zero||empty_unknown_Dabang_Delhi_vs_Patna_Pirates_none_early_zero||empty_unknown_Dabang_Delhi_vs_Patna_Pirates_none_early_zero,6,11.0
empty_unknown_Dabang_Delhi_vs_Patna_Pirates_none_early_zero||empty_unknown_Dabang_Delhi_vs_Patna_Pirates_none_early_zero||regular_success_Dabang_Delhi_vs_Patna_Pirates_none_early_single,5,9.0
empty_unknown_Dabang_Delhi_vs_Patna_Pirates_none_early_zero||regular_success_Dabang_Delhi_vs_Patna_Pirates_none_early_single,9,8.0
doordie_unknown_Dabang_Delhi_vs_Patna_Pirates_none_early_zero||doordie_unknown_Dabang_Delhi_vs_Patna_Pirates_none_early_zero,6,5.0
doordie_success_Dabang_Delhi_vs_Patna_Pirates_none_early_single||empty_unknown_Dabang_Delhi_vs_Patna_Pirates_none_early_zero,5,4.0
empty_unknown_Dabang_Delhi_vs_Patna_Pirates_none_early_zero,31,-1.0
regular_success_Dabang_Delhi_vs_Patna_Pirates_none_early_single,15,-1.0
doordie_unknown_Dabang_Delhi_vs_Patna_Pirates_none_early_zero,12,-1.0
doordie_success_Dabang_Delhi_vs_Patna_Pirates_none_early_single,11,-1.0
