pattern,support,gain
doordie_unknown_Bengal_Warriors_vs_Dabang_Delhi_K.C._none_early_zero||doordie_unknown_Bengal_Warriors_vs_Dabang_Delhi_K.C._none_early_zero||doordie_unknown_Bengal_Warriors_vs_Dabang_Delhi_K.C._none_early_zero,9,17.0
doordie_unknown_Bengal_Warriors_vs_Dabang_Delhi_K.C._none_early_zero||doordie_unknown_Bengal_Warriors_vs_Dabang_Delhi_K.C._none_early_zero||doordie_unknown_Bengal_Warriors_vs_Dabang_Delhi_K.C._none_early_zero||doordie_unknown_Bengal_Warriors_vs_Dabang_Delhi_K.C._none_early_zero,5,14.0
doordie_unknown_Bengal_Warriors_vs_Dabang_Delhi_K.C._none_early_zero||doordie_unknown_Bengal_Warriors_vs_Dabang_Delhi_K.C._none_early_zero,14,13.0
doordie_success_Bengal_Warriors_vs_Dabang_Delhi_K.C._none_early_single||doordie_unknown_Bengal_Warriors_vs_Dabang_Delhi_K.C._none_early_zero,11,10.0
doordie_unknown_Bengal_Warriors_vs_Dabang_Delhi_K.C._none_early_zero||doordie_success_Bengal_Warriors_vs_Dabang_Delhi_K.C._none_early_single,10,9.0
doordie_unknown_Bengal_Warriors_vs_Dabang_Delhi_K.C._none_early_zero||doordie_success_Bengal_Warriors_vs_Dabang_Delhi_K.C._none_early_single||doordie_unknown_Bengal_Warriors_vs_Dabang_Delhi_K.C._none_early_zero,5,9.0
doordie_unknown_Bengal_Warriors_vs_Dabang_Delhi_K.C._none_early_zero,30,-1.0
doordie_success_Bengal_Warriors_vs_Dabang_Delhi_K.C._none_early_single,17,-1.0
bonus_success_Bengal_Warriors_vs_Dabang_Delhi_K.C._unknown_early_zero,4,-1.0
doordie_success_Tamil_Thalaivas_vs_Dabang_Delhi_K.C._none_early_single,4,-1.0
