pattern,support,gain
bonus_success_Haryana_Steelers_vs_Bengaluru_Bulls_unknown_early_zero||regular_success_Haryana_Steelers_vs_Bengaluru_Bulls_none_early_single,2,1.0
regular_success_Haryana_Steelers_vs_Bengaluru_Bulls_none_early_single||empty_unknown_Haryana_Steelers_vs_Bengaluru_Bulls_none_early_zero,2,1.0
empty_unknown_Haryana_Steelers_vs_Bengaluru_Bulls_none_early_zero||bonus_success_Haryana_Steelers_vs_Bengaluru_Bulls_unknown_early_zero,2,1.0
doordie_success_Haryana_Steelers_vs_Bengaluru_Bulls_none_early_single||empty_unknown_Haryana_Steelers_vs_Bengaluru_Bulls_none_early_zero,2,1.0
empty_unknown_Haryana_Steelers_vs_Bengaluru_Bulls_none_early_zero||empty_unknown_Haryana_Steelers_vs_Bengaluru_Bulls_none_early_zero,2,1.0
empty_unknown_Haryana_Steelers_vs_Bengaluru_Bulls_none_early_zero,7,-1.0
bonus_success_Haryana_Steelers_vs_Bengaluru_Bulls_unknown_early_zero,4,-1.0
doordie_success_Haryana_Steelers_vs_Bengaluru_Bulls_none_early_single,3,-1.0
regular_success_Haryana_Steelers_vs_Bengaluru_Bulls_none_early_single,2,-1.0
regular_success_Haryana_Steelers_vs_Bengaluru_Bulls_none_early_high,2,-1.0
