pattern,support,gain
doordie_unknown_Puneri_Paltan_vs_Patna_Pirates_none_early_zero||doordie_unknown_Puneri_Paltan_vs_Patna_Pirates_none_early_zero,3,2.0
bonus_success_Jaipur_Pink_Panthers_vs_Patna_Pirates_raider_early_zero||doordie_success_Jaipur_Pink_Panthers_vs_Patna_Pirates_none_early_single,3,2.0
doordie_success_Jaipur_Pink_Panthers_vs_Patna_Pirates_none_early_single||doordie_unknown_Jaipur_Pink_Panthers_vs_Patna_Pirates_none_early_zero,3,2.0
doordie_unknown_Jaipur_Pink_Panthers_vs_Patna_Pirates_none_early_zero||doordie_success_Jaipur_Pink_Panthers_vs_Patna_Pirates_none_early_single,3,2.0
doordie_success_Jaipur_Pink_Panthers_vs_Patna_Pirates_none_early_single,11,-1.0
doordie_unknown_Puneri_Paltan_vs_Patna_Pirates_none_early_zero,7,-1.0
bonus_success_Jaipur_Pink_Panthers_vs_Patna_Pirates_raider_early_zero,4,-1.0
doordie_unknown_Jaipur_Pink_Panthers_vs_Patna_Pirates_none_early_zero,4,-1.0
doordie_success_Puneri_Paltan_vs_Patna_Pirates_none_early_single,3,-1.0
regular_success_Jaipur_Pink_Panthers_vs_Patna_Pirates_none_early_single,2,-1.0
