pattern,support,gain
bonus_success_Bengal_Warriors_vs_Puneri_Paltan_null_early_zero||doordie_unknown_Bengal_Warriors_vs_Puneri_Paltan_none_early_zero||doordie_unknown_Bengal_Warriors_vs_Puneri_Paltan_none_early_zero,3,5.0
doordie_unknown_Bengal_Warriors_vs_Puneri_Paltan_none_early_zero||doordie_unknown_Bengal_Warriors_vs_Puneri_Paltan_none_early_zero,4,3.0
doordie_unknown_Bengal_Warriors_vs_Puneri_Paltan_none_early_zero||doordie_unknown_Bengal_Warriors_vs_Puneri_Paltan_none_early_zero||bonus_success_Bengal_Warriors_vs_Puneri_Paltan_null_early_zero,2,3.0
bonus_success_Bengal_Warriors_vs_Puneri_Paltan_null_early_zero||doordie_unknown_Bengal_Warriors_vs_Puneri_Paltan_none_early_zero,3,2.0
doordie_unknown_Bengal_Warriors_vs_Puneri_Paltan_none_early_zero||bonus_success_Bengal_Warriors_vs_Puneri_Paltan_null_early_zero,2,1.0
doordie_unknown_Bengal_Warriors_vs_Puneri_Paltan_none_early_zero||regular_success_Bengal_Warriors_vs_Puneri_Paltan_none_early_single,2,1.0
doordie_unknown_Bengal_Warriors_vs_Puneri_Paltan_none_early_zero,8,-1.0
bonus_success_Bengal_Warriors_vs_Puneri_Paltan_null_early_zero,4,-1.0
regular_success_Bengal_Warriors_vs_Puneri_Paltan_none_early_single,2,-1.0
doordie_success_Bengal_Warriors_vs_Puneri_Paltan_none_early_high,1,-1.0
