pattern,support,gain
doordie_unknown_Jaipur_Pink_Panthers_vs_Puneri_Paltan_none_early_zero||doordie_success_Jaipur_Pink_Panthers_vs_Puneri_Paltan_none_early_single,12,11.0
doordie_success_Jaipur_Pink_Panthers_vs_Puneri_Paltan_none_early_single||doordie_unknown_Jaipur_Pink_Panthers_vs_Puneri_Paltan_none_early_zero,11,10.0
doordie_success_Jaipur_Pink_Panthers_vs_Puneri_Paltan_none_early_single||doordie_success_Jaipur_Pink_Panthers_vs_Puneri_Paltan_none_early_single,10,9.0
bonus_success_Jaipur_Pink_Panthers_vs_Puneri_Paltan_null_early_zero||doordie_success_Jaipur_Pink_Panthers_vs_Puneri_Paltan_none_early_single,8,7.0
doordie_success_Jaipur_Pink_Panthers_vs_Puneri_Paltan_none_early_single,36,-1.0
doordie_unknown_Jaipur_Pink_Panthers_vs_Puneri_Paltan_none_early_zero,30,-1.0
regular_success_U_Mumba_vs_Puneri_Paltan_none_early_single,16,-1.0
bonus_success_Jaipur_Pink_Panthers_vs_Puneri_Paltan_null_early_zero,15,-1.0
empty_unknown_U_Mumba_vs_Puneri_Paltan_none_early_zero,11,-1.0
doordie_unknown_U_Mumba_vs_Puneri_Paltan_none_early_zero,7,-1.0
