pattern,support,gain
doordie_unknown_Gujarat_Giants_vs_Dabang_Delhi_K.C._none_early_zero||doordie_success_Gujarat_Giants_vs_Dabang_Delhi_K.C._none_early_single,11,10.0
doordie_unknown_Gujarat_Giants_vs_Dabang_Delhi_K.C._none_early_zero||doordie_unknown_Gujarat_Giants_vs_Dabang_Delhi_K.C._none_early_zero,8,7.0
bonus_success_Gujarat_Giants_vs_Dabang_Delhi_K.C._unknown_early_zero||doordie_unknown_Gujarat_Giants_vs_Dabang_Delhi_K.C._none_early_zero,8,7.0
doordie_success_Gujarat_Giants_vs_Dabang_Delhi_K.C._none_early_single||doordie_success_Gujarat_Giants_vs_Dabang_Delhi_K.C._none_early_single,6,5.0
doordie_unknown_Gujarat_Giants_vs_Dabang_Delhi_K.C._none_early_zero,25,-1.0
doordie_success_Gujarat_Giants_vs_Dabang_Delhi_K.C._none_early_single,19,-1.0
doordie_success_Patna_Pirates_vs_Dabang_Delhi_K.C._none_early_single,13,-1.0
doordie_unknown_Patna_Pirates_vs_Dabang_Delhi_K.C._none_early_zero,11,-1.0
bonus_success_Gujarat_Giants_vs_Dabang_Delhi_K.C._unknown_early_zero,10,-1.0
bonus_success_Patna_Pirates_vs_Dabang_Delhi_K.C._unknown_early_zero,6,-1.0
