pattern,support,gain
bonus_success_Telugu_Titans_vs_Puneri_Paltan_null_early_zero||doordie_unknown_Telugu_Titans_vs_Puneri_Paltan_none_early_zero||doordie_success_Telugu_Titans_vs_Puneri_Paltan_none_early_single,3,5.0
doordie_unknown_Telugu_Titans_vs_Puneri_Paltan_none_early_zero||doordie_success_Telugu_Titans_vs_Puneri_Paltan_none_early_single||bonus_success_Telugu_Titans_vs_Puneri_Paltan_null_early_zero,3,5.0
doordie_success_Telugu_Titans_vs_Puneri_Paltan_none_early_single||bonus_success_Telugu_Titans_vs_Puneri_Paltan_null_early_zero||doordie_unknown_Telugu_Titans_vs_Puneri_Paltan_none_early_zero,3,5.0
bonus_success_Telugu_Titans_vs_Puneri_Paltan_null_early_zero||doordie_unknown_Telugu_Titans_vs_Puneri_Paltan_none_early_zero,4,3.0
doordie_unknown_Telugu_Titans_vs_Puneri_Paltan_none_early_zero||doordie_success_Telugu_Titans_vs_Puneri_Paltan_none_early_single,4,3.0
doordie_success_Telugu_Titans_vs_Puneri_Paltan_none_early_single||bonus_success_Telugu_Titans_vs_Puneri_Paltan_null_early_zero,4,3.0
doordie_unknown_Telugu_Titans_vs_Puneri_Paltan_none_early_zero||bonus_success_Telugu_Titans_vs_Puneri_Paltan_null_early_zero,2,1.0
doordie_unknown_Telugu_Titans_vs_Puneri_Paltan_none_early_zero,9,-1.0
bonus_success_Telugu_Titans_vs_Puneri_Paltan_null_early_zero,7,-1.0
doordie_success_Telugu_Titans_vs_Puneri_Paltan_none_early_single,6,-1.0
