pattern,support,gain
regular_success_nan_vs_Dabang_Delhi_K.C._none_early_single||bonus_success_nan_vs_Dabang_Delhi_K.C._unknown_early_zero,3,2.0
empty_unknown_nan_vs_Dabang_Delhi_K.C._none_early_zero||regular_success_nan_vs_Dabang_Delhi_K.C._none_early_single,3,2.0
regular_success_nan_vs_Dabang_Delhi_K.C._none_early_single||regular_success_nan_vs_Dabang_Delhi_K.C._none_early_single,3,2.0
bonus_success_nan_vs_Dabang_Delhi_K.C._unknown_early_zero||empty_unknown_nan_vs_Dabang_Delhi_K.C._none_early_zero,2,1.0
regular_success_nan_vs_Dabang_Delhi_K.C._none_early_high||regular_success_nan_vs_Dabang_Delhi_K.C._none_early_single,2,1.0
regular_success_nan_vs_Dabang_Delhi_K.C._none_early_single,9,-1.0
empty_unknown_nan_vs_Dabang_Delhi_K.C._none_early_zero,5,-1.0
bonus_success_nan_vs_Dabang_Delhi_K.C._unknown_early_zero,4,-1.0
regular_success_nan_vs_Dabang_Delhi_K.C._none_early_high,2,-1.0
doordie_success_nan_vs_Dabang_Delhi_K.C._none_early_single,2,-1.0
