pattern,support,gain
doordie_success_Gujarat_Giants_vs_Haryana_Steelers_none_early_single||doordie_success_Gujarat_Giants_vs_Haryana_Steelers_none_early_single,7,6.0
doordie_success_Gujarat_Giants_vs_Haryana_Steelers_none_early_single||doordie_unknown_Gujarat_Giants_vs_Haryana_Steelers_none_early_zero,6,5.0
doordie_unknown_Gujarat_Giants_vs_Haryana_Steelers_none_early_zero||doordie_success_Gujarat_Giants_vs_Haryana_Steelers_none_early_single,3,2.0
doordie_unknown_Gujarat_Giants_vs_Haryana_Steelers_none_early_zero||doordie_unknown_Gujarat_Giants_vs_Haryana_Steelers_none_early_zero,3,2.0
doordie_success_Gujarat_Giants_vs_Haryana_Steelers_none_early_single,18,-1.0
doordie_unknown_Gujarat_Giants_vs_Haryana_Steelers_none_early_zero,14,-1.0
bonus_success_Gujarat_Giants_vs_Haryana_Steelers_left_cover_early_zero,5,-1.0
bonus_success_Gujarat_Giants_vs_Haryana_Steelers_all_rounder_early_zero,3,-1.0
bonus_success_Gujarat_Giants_vs_Haryana_Steelers_right_corner_early_zero,3,-1.0
doordie_success_Gujarat_Giants_vs_Haryana_Steelers_none_early_high,3,-1.0
