pattern,support,gain
regular_success_nan_vs_Tamil_Thalaivas_none_early_single||regular_success_nan_vs_Tamil_Thalaivas_none_early_single,30,29.0
empty_unknown_nan_vs_Tamil_Thalaivas_none_early_zero||bonus_success_nan_vs_Tamil_Thalaivas_unknown_early_zero,27,26.0
empty_unknown_nan_vs_Tamil_Thalaivas_none_early_zero||empty_unknown_nan_vs_Tamil_Thalaivas_none_early_zero,26,25.0
bonus_success_nan_vs_Tamil_Thalaivas_unknown_early_zero||empty_unknown_nan_vs_Tamil_Thalaivas_none_early_zero,25,24.0
regular_success_nan_vs_Tamil_Thalaivas_none_early_single||bonus_success_nan_vs_Tamil_Thalaivas_unknown_early_zero,23,22.0
bonus_success_nan_vs_Tamil_Thalaivas_unknown_early_zero||regular_success_nan_vs_Tamil_Thalaivas_none_early_single,23,22.0
regular_success_nan_vs_Tamil_Thalaivas_none_early_single||empty_unknown_nan_vs_Tamil_Thalaivas_none_early_zero,23,22.0
empty_unknown_nan_vs_Tamil_Thalaivas_none_early_zero,94,-1.0
regular_success_nan_vs_Tamil_Thalaivas_none_early_single,92,-1.0
bonus_success_nan_vs_Tamil_Thalaivas_unknown_early_zero,78,-1.0
