pattern,support,gain
doordie_success_U.P._Yoddha_vs_Dabang_Delhi_K.C._none_early_single||doordie_unknown_U.P._Yoddha_vs_Dabang_Delhi_K.C._none_early_zero||doordie_unknown_U.P._Yoddha_vs_Dabang_Delhi_K.C._none_early_zero,2,3.0
doordie_unknown_U.P._Yoddha_vs_Dabang_Delhi_K.C._none_early_zero||doordie_unknown_U.P._Yoddha_vs_Dabang_Delhi_K.C._none_early_zero,3,2.0
doordie_success_U.P._Yoddha_vs_Dabang_Delhi_K.C._none_early_single||doordie_success_U.P._Yoddha_vs_Dabang_Delhi_K.C._none_early_single,2,1.0
doordie_success_U.P._Yoddha_vs_Dabang_Delhi_K.C._none_early_single||doordie_unknown_U.P._Yoddha_vs_Dabang_Delhi_K.C._none_early_zero,2,1.0
doordie_success_U.P._Yoddha_vs_Dabang_Delhi_K.C._none_early_single,6,-1.0
doordie_unknown_U.P._Yoddha_vs_Dabang_Delhi_K.C._none_early_zero,6,-1.0
allout_success_U.P._Yoddha_vs_Dabang_Delhi_K.C._none_early_single,2,-1.0
bonus_success_U.P._Yoddha_vs_Dabang_Delhi_K.C._unknown_early_zero,2,-1.0
regular_success_U.P._Yoddha_vs_Dabang_Delhi_K.C._none_early_high,1,-1.0
allout_success_U.P._Yoddha_vs_Dabang_Delhi_K.C._none_early_high,1,-1.0
