pattern,support,gain
doordie_success_Gujarat_Giants_vs_Bengal_Warriors_none_early_single||doordie_success_Gujarat_Giants_vs_Bengal_Warriors_none_early_single||doordie_success_Gujarat_Giants_vs_Bengal_Warriors_none_early_single,8,15.0
doordie_success_Gujarat_Giants_vs_Bengal_Warriors_none_early_single||doordie_success_Gujarat_Giants_vs_Bengal_Warriors_none_early_single,12,11.0
doordie_success_Gujarat_Giants_vs_Bengal_Warriors_none_early_single||doordie_unknown_Gujarat_Giants_vs_Bengal_Warriors_none_early_zero,7,6.0
doordie_unknown_Gujarat_Giants_vs_Bengal_Warriors_none_early_zero||doordie_success_Gujarat_Giants_vs_Bengal_Warriors_none_early_single,6,5.0
doordie_success_Gujarat_Giants_vs_Bengal_Warriors_none_early_single,26,-1.0
doordie_unknown_Gujarat_Giants_vs_Bengal_Warriors_none_early_zero,15,-1.0
doordie_success_Bengaluru_Bulls_vs_Bengal_Warriors_none_early_single,11,-1.0
doordie_unknown_Bengaluru_Bulls_vs_Bengal_Warriors_none_early_zero,8,-1.0
regular_success_Gujarat_Giants_vs_Bengal_Warriors_none_early_single,7,-1.0
bonus_success_Gujarat_Giants_vs_Bengal_Warriors_null_early_zero,5,-1.0
