pattern,support,gain
empty_unknown_nan_vs_Bengaluru_Bulls_none_early_zero||regular_success_nan_vs_Bengaluru_Bulls_none_early_single,20,19.0
empty_unknown_nan_vs_Bengaluru_Bulls_none_early_zero||empty_unknown_nan_vs_Bengaluru_Bulls_none_early_zero,18,17.0
empty_unknown_nan_vs_Bengaluru_Bulls_none_early_zero||regular_success_nan_vs_Bengaluru_Bulls_none_early_single||regular_success_nan_vs_Bengaluru_Bulls_none_early_single,8,15.0
regular_success_nan_vs_Bengaluru_Bulls_none_early_single||regular_success_nan_vs_Bengaluru_Bulls_none_early_single,14,13.0
doordie_success_nan_vs_Bengaluru_Bulls_none_early_single||empty_unknown_nan_vs_Bengaluru_Bulls_none_early_zero,13,12.0
regular_success_nan_vs_Bengaluru_Bulls_none_early_single||empty_unknown_nan_vs_Bengaluru_Bulls_none_early_zero,11,10.0
empty_unknown_nan_vs_Bengaluru_Bulls_none_early_zero,59,-1.0
regular_success_nan_vs_Bengaluru_Bulls_none_early_single,45,-1.0
bonus_success_nan_vs_Bengaluru_Bulls_unknown_early_zero,16,-1.0
doordie_success_nan_vs_Bengaluru_Bulls_none_early_single,15,-1.0
