pattern,support,gain
doordie_success_U.P._Yoddha_vs_Gujarat_Giants_none_early_single||doordie_unknown_U.P._Yoddha_vs_Gujarat_Giants_none_early_zero||doordie_unknown_U.P._Yoddha_vs_Gujarat_Giants_none_early_zero,4,7.0
doordie_success_U.P._Yoddha_vs_Gujarat_Giants_none_early_single||doordie_success_U.P._Yoddha_vs_Gujarat_Giants_none_early_single,6,5.0
doordie_success_U.P._Yoddha_vs_Gujarat_Giants_none_early_single||doordie_unknown_U.P._Yoddha_vs_Gujarat_Giants_none_early_zero,5,4.0
doordie_unknown_U.P._Yoddha_vs_Gujarat_Giants_none_early_zero||doordie_unknown_U.P._Yoddha_vs_Gujarat_Giants_none_early_zero,4,3.0
doordie_success_U.P._Yoddha_vs_Gujarat_Giants_none_early_single,18,-1.0
doordie_unknown_U.P._Yoddha_vs_Gujarat_Giants_none_early_zero,11,-1.0
empty_unknown_U.P._Yoddha_vs_Gujarat_Giants_none_early_zero,10,-1.0
regular_success_U.P._Yoddha_vs_Gujarat_Giants_none_early_single,8,-1.0
bonus_success_U.P._Yoddha_vs_Gujarat_Giants_left_corner_early_zero,4,-1.0
bonus_success_U.P._Yoddha_vs_Gujarat_Giants_left_cover_early_zero,3,-1.0
