pattern,support,gain
doordie_unknown_U.P._Yoddha_vs_Telugu_Titans_none_early_zero||doordie_unknown_U.P._Yoddha_vs_Telugu_Titans_none_early_zero,5,4.0
doordie_unknown_U.P._Yoddha_vs_Telugu_Titans_none_early_zero||doordie_unknown_U.P._Yoddha_vs_Telugu_Titans_none_early_zero||doordie_unknown_U.P._Yoddha_vs_Telugu_Titans_none_early_zero,2,3.0
doordie_unknown_U.P._Yoddha_vs_Telugu_Titans_none_early_zero||doordie_success_U.P._Yoddha_vs_Telugu_Titans_none_early_single||doordie_unknown_U.P._Yoddha_vs_Telugu_Titans_none_early_zero,2,3.0
doordie_unknown_U.P._Yoddha_vs_Telugu_Titans_none_early_zero||doordie_success_U.P._Yoddha_vs_Telugu_Titans_none_early_single,2,1.0
doordie_success_U.P._Yoddha_vs_Telugu_Titans_none_early_single||doordie_unknown_U.P._Yoddha_vs_Telugu_Titans_none_early_zero,2,1.0
doordie_unknown_U.P._Yoddha_vs_Telugu_Titans_none_early_zero||doordie_success_U.P._Yoddha_vs_Telugu_Titans_none_early_high,1,0.0
doordie_success_U.P._Yoddha_vs_Telugu_Titans_none_early_high||doordie_unknown_U.P._Yoddha_vs_Telugu_Titans_none_early_zero,1,0.0
doordie_unknown_U.P._Yoddha_vs_Telugu_Titans_none_early_zero,9,-1.0
doordie_success_U.P._Yoddha_vs_Telugu_Titans_none_early_single,2,-1.0
doordie_success_U.P._Yoddha_vs_Telugu_Titans_none_early_high,1,-1.0
