pattern,support,gain
empty_unknown_Puneri_Paltan_vs_Haryana_Steelers_none_early_zero||empty_unknown_Puneri_Paltan_vs_Haryana_Steelers_none_early_zero||empty_unknown_Puneri_Paltan_vs_Haryana_Steelers_none_early_zero,15,29.0
empty_unknown_Puneri_Paltan_vs_Haryana_Steelers_none_early_zero||empty_unknown_Puneri_Paltan_vs_Haryana_Steelers_none_early_zero||empty_unknown_Puneri_Paltan_vs_Haryana_Steelers_none_early_zero||empty_unknown_Puneri_Paltan_vs_Haryana_Steelers_none_early_zero,9,26.0
empty_unknown_Puneri_Paltan_vs_Haryana_Steelers_none_early_zero||empty_unknown_Puneri_Paltan_vs_Haryana_Steelers_none_early_zero,24,23.0
doordie_unknown_Puneri_Paltan_vs_Haryana_Steelers_none_early_zero||doordie_unknown_Puneri_Paltan_vs_Haryana_Steelers_none_early_zero,11,10.0
doordie_success_Puneri_Paltan_vs_Haryana_Steelers_none_early_single||doordie_unknown_Puneri_Paltan_vs_Haryana_Steelers_none_early_zero,8,7.0
doordie_unknown_Puneri_Paltan_vs_Haryana_Steelers_none_early_zero||doordie_success_Puneri_Paltan_vs_Haryana_Steelers_none_early_single,7,6.0
empty_unknown_Puneri_Paltan_vs_Haryana_Steelers_none_early_zero,37,-1.0
doordie_unknown_Puneri_Paltan_vs_Haryana_Steelers_none_early_zero,22,-1.0
doordie_success_Puneri_Paltan_vs_Haryana_Steelers_none_early_single,20,-1.0
regular_success_Puneri_Paltan_vs_Haryana_Steelers_none_early_single,11,-1.0
