pattern,support,gain
doordie_success_Patna_Pirates_vs_Haryana_Steelers_none_early_single||doordie_success_Patna_Pirates_vs_Haryana_Steelers_none_early_single,15,14.0
doordie_unknown_Patna_Pirates_vs_Haryana_Steelers_none_early_zero||doordie_success_Patna_Pirates_vs_Haryana_Steelers_none_early_single||doordie_success_Patna_Pirates_vs_Haryana_Steelers_none_early_single,6,11.0
doordie_unknown_Patna_Pirates_vs_Haryana_Steelers_none_early_zero||doordie_success_Patna_Pirates_vs_Haryana_Steelers_none_early_single,8,7.0
doordie_success_Patna_Pirates_vs_Haryana_Steelers_none_early_single||doordie_unknown_Patna_Pirates_vs_Haryana_Steelers_none_early_zero,7,6.0
doordie_success_U.P._Yoddha_vs_Haryana_Steelers_none_early_single||doordie_success_U.P._Yoddha_vs_Haryana_Steelers_none_early_single,5,4.0
doordie_success_Patna_Pirates_vs_Haryana_Steelers_none_early_single,38,-1.0
doordie_unknown_Patna_Pirates_vs_Haryana_Steelers_none_early_zero,18,-1.0
doordie_success_U.P._Yoddha_vs_Haryana_Steelers_none_early_single,11,-1.0
doordie_unknown_U.P._Yoddha_vs_Haryana_Steelers_none_early_zero,8,-1.0
bonus_success_Patna_Pirates_vs_Haryana_Steelers_all_rounder_early_zero,5,-1.0
