pattern,support,gain
empty_unknown_Tamil_Thalaivas_vs_Puneri_Paltan_none_early_zero||allout_success_Tamil_Thalaivas_vs_Puneri_Paltan_none_early_high,1,0.0
allout_success_Tamil_Thalaivas_vs_Puneri_Paltan_none_early_high||doordie_unknown_Tamil_Thalaivas_vs_Puneri_Paltan_none_early_zero,1,0.0
doordie_unknown_Tamil_Thalaivas_vs_Puneri_Paltan_none_early_zero||bonus_success_Tamil_Thalaivas_vs_Puneri_Paltan_right_corner_early_zero,1,0.0
doordie_unknown_Tamil_Thalaivas_vs_Puneri_Paltan_none_early_zero,3,-1.0
doordie_success_Tamil_Thalaivas_vs_Puneri_Paltan_none_early_single,3,-1.0
empty_unknown_Tamil_Thalaivas_vs_Puneri_Paltan_none_early_zero,2,-1.0
allout_success_Tamil_Thalaivas_vs_Puneri_Paltan_none_early_high,1,-1.0
bonus_success_Tamil_Thalaivas_vs_Puneri_Paltan_right_corner_early_zero,1,-1.0
regular_success_Tamil_Thalaivas_vs_Puneri_Paltan_none_early_high,1,-1.0
bonus_success_Tamil_Thalaivas_vs_Puneri_Paltan_right_cover_early_zero,1,-1.0
