pattern,support,gain
empty_unknown_Gujarat_Giants_vs_Telugu_Titans_none_early_zero||empty_unknown_Gujarat_Giants_vs_Telugu_Titans_none_early_zero,5,4.0
empty_unknown_Gujarat_Giants_vs_Telugu_Titans_none_early_zero||regular_success_Gujarat_Giants_vs_Telugu_Titans_none_early_single,5,4.0
doordie_success_Gujarat_Giants_vs_Telugu_Titans_none_early_single||empty_unknown_Gujarat_Giants_vs_Telugu_Titans_none_early_zero,5,4.0
empty_unknown_Gujarat_Giants_vs_Telugu_Titans_none_early_zero||bonus_success_Gujarat_Giants_vs_Telugu_Titans_null_early_zero,4,3.0
bonus_success_Gujarat_Giants_vs_Telugu_Titans_null_early_zero||empty_unknown_Gujarat_Giants_vs_Telugu_Titans_none_early_zero,3,2.0
empty_unknown_Gujarat_Giants_vs_Telugu_Titans_none_early_zero,18,-1.0
regular_success_Gujarat_Giants_vs_Telugu_Titans_none_early_single,9,-1.0
bonus_success_Gujarat_Giants_vs_Telugu_Titans_null_early_zero,5,-1.0
doordie_success_Gujarat_Giants_vs_Telugu_Titans_none_early_single,5,-1.0
bonus_success_Gujarat_Giants_vs_Telugu_Titans_none_early_zero,3,-1.0
